id,sex,age,height,weight,income,education,confession,children,happiness,fitness,food,alcohol,tattoos,rhine,datause,consultations,hiking,fasnacht,eyecor
8259,male,35,188.4,88.8,8300,SEK_III,evangelical-reformed,3,5,5,640,54,0,5,79,2,62,no,no
8260,male,62,174.7,86.6,10400,obligatory_school,NA,1,7,4,1400,28,0,5,90,2,38,no,no
8261,female,56,156.3,69.7,8800,apprenticeship,confessionless,1,7,9,960,41,0,3,94,5,53,no,yes
8262,female,26,152.4,64.4,4300,apprenticeship,catholic,1,6,6,850,7,0,6,75,3,78,no,no
8263,female,36,168.7,74.4,5e3,apprenticeship,catholic,2,9,3,730,30,2,0,48,6,46,no,yes
8264,female,28,170,70.2,4800,SEK_III,confessionless,0,5,4,620,2,3,9,100,9,48,no,yes
8265,female,43,166.2,58.9,NA,SEK_III,catholic,2,7,6,NA,24,0,4,96,3,80,no,yes
8266,male,31,176.5,NA,6200,apprenticeship,catholic,1,6,4,510,16,0,2,88,4,60,no,yes
8267,female,56,166,61.5,7900,SEK_III,confessionless,2,8,5,1120,22,1,5,126,4,50,yes,no
8268,male,63,176.6,56.7,8900,obligatory_school,evangelical-reformed,1,6,7,630,41,7,2,75,2,9,no,no
8269,female,45,167.2,74.1,8200,SEK_II,evangelical-reformed,2,5,6,1130,16,0,5,88,3,50,no,no
8270,female,62,146,42.2,8800,obligatory_school,catholic,2,7,3,1310,15,0,1,67,6,61,no,yes
8271,male,31,183.2,101.8,5500,apprenticeship,NA,1,8,3,1210,0,0,8,101,2,78,no,yes
8272,female,19,175.5,66.3,2700,apprenticeship,confessionless,3,7,2,150,19,0,2,118,1,58,no,yes
8273,female,31,166.8,46.6,NA,apprenticeship,confessionless,0,6,6,NA,11,1,5,111,4,22,no,no
8274,female,31,147.1,65.2,5500,obligatory_school,catholic,1,7,7,900,0,10,6,96,3,60,no,no
8275,male,66,161.8,NA,1e4,apprenticeship,catholic,2,7,3,460,68,0,1,103,4,62,no,yes
8276,male,48,179,72.2,9500,apprenticeship,NA,2,7,2,830,25,7,0,89,5,85,no,yes
8277,male,38,154.4,NA,5600,apprenticeship,other,3,7,9,730,39,0,1,72,5,75,no,yes
8278,female,47,170.2,64.5,8e3,SEK_III,evangelical-reformed,2,7,8,660,46,0,4,73,5,53,no,yes
8279,male,32,180.3,100.7,3600,SEK_III,catholic,1,6,6,430,0,0,4,46,2,37,no,no
8280,female,64,160.7,80.8,11700,SEK_III,confessionless,2,5,5,1340,24,0,0,99,4,31,no,yes
8281,female,40,149.5,75.7,7400,apprenticeship,catholic,2,5,3,980,24,1,6,82,6,51,no,no
8282,female,31,179,55.8,4200,SEK_III,evangelical-reformed,1,6,6,480,27,0,5,49,4,60,no,no
8283,female,59,165.5,NA,11500,apprenticeship,catholic,4,7,6,2010,0,0,3,48,5,72,no,yes
8284,male,54,154.7,74.7,7300,obligatory_school,NA,2,7,5,290,49,3,5,78,4,21,no,yes
8285,male,45,197.8,NA,6800,apprenticeship,evangelical-reformed,4,8,6,470,42,0,1,89,2,73,no,yes
8286,male,39,190.1,103.8,7400,SEK_III,evangelical-reformed,1,7,7,540,33,0,3,95,1,55,no,yes
8287,female,39,163.4,61.7,6900,apprenticeship,other,2,7,3,810,24,0,7,103,5,62,no,yes
8288,male,59,164.6,82.3,9800,SEK_III,confessionless,3,7,3,1170,30,4,0,116,4,52,no,yes
8289,female,61,170.4,NA,9100,apprenticeship,confessionless,0,6,3,940,38,0,7,61,5,86,no,yes
8290,male,31,175.5,88.4,5700,SEK_III,NA,1,10,7,860,23,3,3,90,4,49,no,no
8291,male,36,174,67.8,7700,SEK_III,catholic,2,6,8,970,0,0,4,86,2,14,no,yes
8292,male,51,172.9,83,8300,apprenticeship,catholic,2,6,7,710,49,8,2,65,4,55,no,yes
8293,male,26,191.5,73.2,1900,apprenticeship,confessionless,1,8,5,170,55,0,6,80,5,14,no,yes
8294,male,52,174.4,91.3,9200,apprenticeship,catholic,1,7,1,810,58,0,3,86,3,107,no,yes
8295,male,73,187.7,81.2,10500,obligatory_school,muslim,2,5,4,1190,23,0,1,84,4,62,no,no
8296,male,52,175.9,NA,7700,SEK_III,NA,0,7,7,630,59,0,6,79,2,77,no,yes
8297,male,57,171.6,71.1,7900,apprenticeship,catholic,1,7,6,1120,0,0,1,92,4,95,no,no
8298,male,51,142.8,85.5,9e3,apprenticeship,catholic,3,5,2,1120,0,8,2,108,2,90,no,yes
8299,female,60,173.9,71.9,8600,SEK_III,catholic,2,10,7,1220,25,1,2,108,7,52,no,no
8300,male,22,165.9,NA,3800,apprenticeship,confessionless,1,7,4,70,70,0,5,78,1,65,no,no
8301,male,35,180.7,86.2,9e3,SEK_III,evangelical-reformed,3,6,7,820,42,0,3,78,3,66,no,yes
8302,male,24,185.8,73.7,3400,apprenticeship,evangelical-reformed,1,8,6,270,35,0,3,79,2,34,no,yes
8303,male,41,167.7,95.1,NA,SEK_II,NA,1,7,3,NA,28,0,6,70,3,72,no,yes
8304,male,45,178.8,NA,6600,SEK_III,NA,0,5,7,590,34,0,0,88,3,45,no,yes
8305,female,29,169.9,62.7,7200,apprenticeship,NA,0,7,8,1110,0,3,8,101,4,57,no,no
8306,male,41,161.4,NA,NA,apprenticeship,evangelical-reformed,0,8,2,NA,32,0,0,98,3,62,no,yes
8307,male,32,178.2,97.3,4500,SEK_III,evangelical-reformed,3,6,4,510,0,0,1,66,2,51,no,no
8308,male,86,185.9,73.7,14200,apprenticeship,NA,3,7,3,1280,31,8,0,85,2,51,no,no
8309,female,38,163.7,NA,NA,apprenticeship,evangelical-reformed,2,7,5,NA,0,0,5,69,5,37,no,yes
8310,female,31,165.8,53.2,3700,SEK_II,evangelical-reformed,2,7,3,150,27,0,2,87,4,23,no,yes
8311,female,50,161.1,74,7700,obligatory_school,evangelical-reformed,2,7,4,710,31,0,5,66,6,69,no,yes
8312,female,65,171.4,69.6,9900,apprenticeship,other,0,7,2,750,18,0,2,117,2,50,no,yes
8313,female,36,177.2,64.4,7500,apprenticeship,NA,2,7,3,570,37,0,4,70,4,69,yes,yes
8314,male,55,181.1,87.5,8700,apprenticeship,NA,2,8,6,580,48,0,3,84,4,16,no,yes
8315,male,59,175.6,90.9,8800,SEK_II,confessionless,2,6,5,1420,0,0,6,118,3,78,no,no
8316,male,54,181.5,NA,9900,SEK_III,confessionless,1,6,2,610,46,0,4,96,2,55,no,no
8317,male,46,173.2,78.6,7600,SEK_III,confessionless,2,5,6,860,24,0,2,87,5,60,no,no
8318,female,76,171.9,75.6,12600,apprenticeship,catholic,2,7,5,1370,38,0,2,92,4,55,no,yes
8319,male,31,168.5,NA,5600,apprenticeship,NA,1,7,7,700,0,7,3,64,2,55,no,yes
8320,male,31,185.3,98.1,7200,SEK_III,NA,2,7,6,860,24,8,6,87,4,74,no,yes
8321,male,26,175.7,90,4100,obligatory_school,catholic,2,7,5,870,0,8,5,97,4,82,no,no
8322,female,31,160.9,64,7100,obligatory_school,confessionless,1,5,5,520,35,0,7,83,2,54,no,yes
8323,male,46,182.4,88.9,8400,SEK_III,evangelical-reformed,3,9,5,890,26,0,0,99,1,58,no,yes
8324,male,47,183.2,NA,8500,SEK_II,catholic,2,7,6,710,49,6,2,88,5,44,no,yes
8325,female,37,174.2,70.5,6600,apprenticeship,catholic,3,7,6,660,20,7,0,77,4,73,no,yes
8326,female,22,154.3,50.1,5500,SEK_III,confessionless,0,5,2,960,13,0,2,84,5,56,no,yes
8327,female,48,142.7,73.6,7100,apprenticeship,catholic,2,7,4,730,22,5,2,87,6,69,no,no
8328,male,30,167.9,70.8,5900,apprenticeship,NA,3,7,4,540,39,0,2,106,2,48,no,yes
8329,female,31,167,58.5,4600,obligatory_school,evangelical-reformed,2,6,8,910,5,0,6,108,4,25,no,no
8330,male,31,178.7,78.9,NA,SEK_II,catholic,2,7,5,NA,71,7,7,61,3,96,no,no
8331,female,38,164.7,65.1,NA,apprenticeship,NA,1,7,6,NA,32,0,8,62,3,74,no,yes
8332,female,76,154.5,57.7,10400,obligatory_school,evangelical-reformed,1,7,5,950,27,0,1,109,4,32,no,yes
8333,female,25,179.5,65.4,5500,apprenticeship,confessionless,2,6,5,600,25,4,4,110,4,77,no,yes
8334,female,42,158.9,71.1,8200,apprenticeship,muslim,2,6,5,800,21,2,2,64,2,96,no,no
8335,male,19,184.1,61.6,3700,obligatory_school,catholic,2,8,3,140,38,0,1,111,2,79,no,no
8336,male,35,185,73.4,6e3,obligatory_school,evangelical-reformed,2,6,4,160,57,1,4,104,3,56,no,yes
8337,female,23,155.5,71.9,3900,apprenticeship,confessionless,3,7,2,240,39,4,2,74,3,77,no,no
8338,female,32,168.6,54.4,8800,apprenticeship,confessionless,2,5,4,1140,16,4,4,80,2,79,no,no
8339,male,52,181.2,74.6,7200,SEK_III,confessionless,4,7,5,590,46,0,4,76,5,61,no,yes
8340,male,47,155.1,78.7,8200,SEK_III,evangelical-reformed,1,7,6,560,35,4,5,100,4,63,no,yes
8341,male,51,195.7,104.7,11900,apprenticeship,other,1,7,9,840,54,0,0,96,7,64,no,yes
8342,male,46,160.9,69.1,NA,SEK_III,confessionless,0,7,6,NA,64,0,2,82,1,51,no,yes
8343,female,40,176.2,NA,7e3,SEK_III,confessionless,3,7,2,570,31,4,0,86,7,79,no,yes
8344,male,40,172.7,79,8e3,SEK_III,catholic,1,9,7,960,28,0,8,94,2,53,no,yes
8345,male,27,195.6,84,5600,SEK_III,confessionless,2,6,3,590,53,9,4,82,3,104,no,yes
8346,male,29,164.2,79.9,5300,apprenticeship,confessionless,1,6,6,140,58,2,0,108,5,83,no,no
8347,female,78,146.7,61.9,13500,apprenticeship,catholic,2,7,7,1750,0,4,4,100,5,83,no,yes
8348,male,49,193.8,72.8,7100,apprenticeship,confessionless,0,5,5,950,1,0,5,78,4,97,no,no
8349,male,29,186.3,83,NA,SEK_III,catholic,1,7,5,NA,41,9,3,119,1,65,no,yes
8350,female,37,161.7,65.3,7e3,obligatory_school,catholic,3,7,6,540,27,0,1,100,3,41,no,no
8351,female,68,156.2,61.6,11200,obligatory_school,catholic,2,7,3,1430,0,1,2,121,3,58,no,yes
8352,female,60,152.9,62.4,NA,SEK_III,evangelical-reformed,2,6,7,NA,33,0,6,89,3,45,no,yes
8353,male,64,165.5,81.5,11400,SEK_II,confessionless,4,5,7,1550,0,0,4,64,2,85,no,no
8354,male,31,165.1,90.8,6200,SEK_III,confessionless,1,6,8,490,43,1,8,75,5,72,no,yes
8355,male,31,158.4,92.6,5200,apprenticeship,other,1,9,3,570,32,6,5,111,5,59,no,yes
8356,male,31,174.1,79.7,NA,obligatory_school,catholic,2,5,6,NA,62,8,0,95,5,63,no,yes
8357,male,31,186.5,92.7,7200,SEK_II,NA,1,7,8,750,38,4,8,114,2,36,no,no
8358,male,29,173.6,101.4,3500,apprenticeship,evangelical-reformed,2,7,7,340,32,0,5,97,5,91,no,yes
8359,female,51,159,61.6,9e3,apprenticeship,catholic,3,5,4,960,46,0,1,111,5,31,no,no
8360,female,31,166.8,NA,4500,apprenticeship,confessionless,4,6,6,800,0,5,5,113,7,37,no,yes
8361,male,31,170.1,NA,4900,obligatory_school,NA,1,6,5,310,40,0,4,91,4,60,no,yes
8362,female,35,164.6,76.1,4900,SEK_II,confessionless,2,5,2,490,30,0,5,73,8,70,no,no
8363,female,31,164.2,NA,7200,SEK_III,NA,2,7,6,740,13,6,7,117,6,67,no,yes
8364,male,49,171.3,94.5,9900,SEK_III,catholic,3,7,3,1010,29,6,2,100,2,98,no,no
8365,male,23,171.2,105.6,2700,apprenticeship,catholic,3,6,7,-270,71,0,0,88,3,78,no,yes
8366,female,40,155.8,53.8,8100,SEK_III,confessionless,1,6,8,1150,24,1,3,75,7,50,no,no
8367,male,63,174.2,85.1,9500,SEK_III,NA,1,6,10,880,21,11,3,63,7,58,no,no
8368,female,36,153.3,68.6,6600,SEK_III,NA,1,7,7,380,48,0,4,68,8,108,no,no
8369,male,55,180.7,74.9,7900,SEK_III,catholic,3,8,5,550,64,0,7,81,7,62,no,no
8370,male,69,179.9,NA,11500,apprenticeship,confessionless,2,7,5,940,32,3,2,54,3,39,no,yes
8371,female,31,155.1,63.4,5300,apprenticeship,confessionless,1,6,7,750,13,0,3,98,5,62,no,yes
8372,female,70,144.2,68.6,10400,SEK_III,catholic,0,7,9,1320,15,0,6,93,5,28,no,yes
8373,female,55,152.5,56.7,8800,SEK_II,evangelical-reformed,1,7,8,900,21,1,4,77,5,56,no,yes
8374,male,41,193,NA,6900,apprenticeship,confessionless,0,7,3,490,35,0,3,80,2,15,no,no
8375,male,20,175.5,86.1,2600,SEK_III,evangelical-reformed,1,8,4,240,15,5,3,71,7,29,no,yes
8376,female,40,171.5,63.6,NA,apprenticeship,other,3,5,4,NA,0,0,4,93,7,21,no,no
8377,male,79,173,91.9,14e3,apprenticeship,evangelical-reformed,2,7,5,1220,36,0,2,65,4,76,no,yes
8378,male,68,199.5,89.6,12400,obligatory_school,NA,1,6,4,1400,0,0,6,101,2,27,no,yes
8379,female,72,160.4,62.9,11900,apprenticeship,catholic,2,6,5,1150,0,4,5,51,6,104,no,yes
8380,female,31,160.2,62.6,5e3,SEK_III,confessionless,0,7,6,790,21,4,6,103,5,32,no,yes
8381,female,18,170.5,77.5,2600,apprenticeship,confessionless,2,8,1,350,25,0,3,93,5,45,no,no
8382,male,37,166,NA,NA,apprenticeship,NA,2,6,4,NA,43,0,4,97,3,41,no,yes
8383,female,36,159.1,68.9,6700,SEK_III,evangelical-reformed,2,7,4,1120,16,4,6,101,5,68,no,no
8384,male,27,165.8,95.5,6e3,SEK_III,NA,1,6,4,260,47,0,6,86,5,85,no,no
8385,male,37,183.1,95.8,NA,apprenticeship,confessionless,1,7,2,NA,12,0,6,67,3,28,no,yes
8386,male,47,174,NA,7700,SEK_III,evangelical-reformed,4,6,4,640,58,0,5,132,3,65,no,yes
8387,female,31,161.6,74.9,7900,apprenticeship,confessionless,1,7,5,620,34,1,5,74,5,72,no,yes
8388,male,53,193.8,NA,9500,apprenticeship,NA,2,8,7,1510,8,0,5,72,5,85,no,yes
8389,female,52,176.1,NA,9800,SEK_III,catholic,2,7,7,860,30,3,3,129,1,52,no,no
8390,male,41,157.5,91.6,6900,SEK_III,catholic,0,7,5,790,32,4,5,83,4,55,no,yes
8391,female,47,170.3,64.3,NA,SEK_III,confessionless,1,7,4,NA,17,0,4,58,3,52,no,yes
8392,female,43,156.5,71.4,7100,apprenticeship,confessionless,2,7,4,1150,0,2,12,59,5,51,no,yes
8393,male,61,187.6,63.1,8100,SEK_III,catholic,0,9,1,1310,0,0,4,63,4,109,no,no
8394,male,38,167.3,89.1,8400,apprenticeship,evangelical-reformed,1,7,8,930,47,0,1,89,4,0,no,yes
8395,male,56,189.4,97.4,NA,apprenticeship,confessionless,2,6,4,NA,0,7,8,95,6,42,no,no
8396,male,31,183.2,81.7,6200,apprenticeship,NA,1,9,5,1190,12,2,4,101,4,71,no,yes
8397,male,43,169.1,95.5,6500,obligatory_school,evangelical-reformed,2,8,7,940,32,0,4,88,4,53,no,yes
8398,female,27,190.2,58.6,5400,SEK_III,catholic,2,7,2,1380,20,8,4,85,5,43,no,no
8399,male,27,183.7,81.4,5300,apprenticeship,NA,1,6,6,940,0,0,5,100,4,67,no,no
8400,male,49,166.3,85.8,10700,SEK_III,confessionless,1,7,8,1250,44,0,0,89,3,41,no,yes
8401,male,23,191,89.9,1500,SEK_III,NA,2,7,7,60,55,0,0,84,1,43,no,no
8402,male,27,179.4,95.1,3200,apprenticeship,catholic,2,7,3,720,26,0,1,89,4,58,no,yes
8403,female,60,170,NA,NA,obligatory_school,evangelical-reformed,3,7,3,NA,46,0,6,64,4,47,no,no
8404,female,61,170.3,NA,10400,apprenticeship,NA,1,7,8,1130,10,0,2,39,10,81,no,no
8405,male,27,171.6,90,NA,apprenticeship,evangelical-reformed,1,7,6,NA,58,9,5,119,4,34,no,yes
8406,female,31,166.3,58.8,6e3,SEK_III,muslim,2,7,2,410,30,0,6,129,4,77,no,no
8407,female,36,161.9,63.5,5200,obligatory_school,catholic,2,7,6,670,19,0,5,108,2,92,no,no
8408,male,63,182.2,96.4,NA,SEK_III,other,2,6,2,NA,39,0,6,96,5,59,no,no
8409,male,31,174.8,NA,3800,apprenticeship,catholic,4,9,8,720,44,0,5,67,3,59,no,yes
8410,male,76,198.3,NA,11900,apprenticeship,other,1,7,6,1300,40,0,5,65,2,4,yes,no
8411,male,31,191.6,NA,4100,SEK_III,confessionless,2,7,7,80,0,4,0,102,2,60,no,yes
8412,female,61,159.5,68.9,10300,obligatory_school,confessionless,2,6,9,830,24,5,5,94,7,61,no,yes
8413,male,36,193.8,86.7,7100,SEK_III,catholic,0,7,7,420,41,0,8,53,3,37,no,no
8414,female,30,161.2,66.3,4100,apprenticeship,NA,1,6,1,1e3,9,0,4,52,9,97,no,yes
8415,male,32,149.7,84,5500,SEK_III,evangelical-reformed,3,7,4,430,46,0,6,60,3,73,yes,no
8416,male,22,182.4,71,NA,SEK_III,NA,2,6,1,NA,40,0,10,55,0,83,no,no
8417,female,49,176.5,70.4,NA,obligatory_school,evangelical-reformed,0,7,7,NA,0,5,7,100,6,49,no,yes
8418,male,32,183,71.6,4700,SEK_III,confessionless,4,7,8,510,30,0,4,104,2,35,no,yes
8419,male,46,162.4,88.3,8e3,SEK_III,confessionless,0,8,5,640,48,5,5,111,1,15,no,yes
8420,male,62,176,92.8,10600,apprenticeship,catholic,2,7,4,830,18,2,3,85,1,76,no,yes
8421,female,63,171.8,66.8,9700,SEK_III,NA,2,6,6,1040,32,3,3,108,6,44,no,yes
8422,female,32,166.9,57.9,5100,SEK_III,confessionless,2,7,8,360,16,0,5,74,6,58,no,no
8423,female,27,157.9,66.4,4300,obligatory_school,catholic,2,9,5,520,32,0,8,74,3,78,no,yes
8424,male,35,186.7,82.4,6e3,apprenticeship,confessionless,2,7,6,440,52,0,4,86,4,69,no,yes
8425,female,62,164.3,55.6,9700,apprenticeship,NA,1,7,5,1140,19,0,3,107,5,49,no,yes
8426,female,24,168.5,56.5,4800,obligatory_school,catholic,2,9,2,580,40,0,2,62,2,53,no,no
8427,male,42,183.1,NA,6200,apprenticeship,evangelical-reformed,2,8,3,740,34,0,7,48,5,34,no,no
8428,female,62,172.2,NA,11900,apprenticeship,evangelical-reformed,2,5,7,1590,0,0,4,97,7,44,no,no
8429,male,34,169.4,80.5,4700,apprenticeship,confessionless,2,5,3,170,39,0,4,82,1,52,no,yes
8430,female,44,153.3,70.3,8400,apprenticeship,evangelical-reformed,1,8,6,1180,17,2,4,128,3,54,yes,yes
8431,male,77,177.9,82.5,11e3,SEK_III,evangelical-reformed,2,7,9,940,24,6,3,85,0,52,no,yes
8432,male,42,183.1,102.5,9200,apprenticeship,catholic,3,7,5,580,59,0,2,107,3,75,no,no
8433,male,43,179.5,76.3,6400,apprenticeship,NA,4,7,8,540,32,0,1,72,2,89,no,no
8434,male,31,179.3,94,NA,apprenticeship,evangelical-reformed,1,7,5,NA,0,3,0,78,5,32,no,yes
8435,male,82,185.7,71.2,NA,obligatory_school,confessionless,2,6,5,NA,9,0,1,72,2,52,no,yes
8436,female,67,150.2,NA,8800,SEK_III,NA,1,7,7,1010,25,7,4,91,3,73,yes,yes
8437,male,31,176,82.7,5900,apprenticeship,catholic,1,5,2,240,60,8,3,94,4,48,no,no
8438,male,41,191.5,46.9,7e3,SEK_II,confessionless,0,8,5,360,62,0,5,122,2,79,no,yes
8439,female,42,171.4,66.9,8200,SEK_II,confessionless,1,8,8,1280,9,0,5,98,7,18,no,yes
8440,female,67,157.7,62.1,8500,apprenticeship,NA,1,7,5,1330,0,3,2,65,1,40,no,yes
8441,female,31,148.1,61.9,6700,apprenticeship,confessionless,2,7,7,740,31,0,3,79,4,17,no,yes
8442,male,41,177.3,92.4,5500,SEK_III,catholic,2,7,5,360,71,4,2,103,5,57,no,no
8443,male,50,160.2,NA,NA,SEK_III,NA,4,8,3,NA,25,3,2,113,5,74,no,yes
8444,male,76,171,68.5,12500,SEK_II,catholic,1,5,9,1460,0,4,6,76,4,97,no,yes
8445,male,48,193.1,109.6,6700,SEK_II,catholic,1,7,3,810,45,3,4,104,5,47,no,yes
8446,male,36,174.6,NA,NA,obligatory_school,catholic,1,7,4,NA,0,6,5,64,5,34,no,no
8447,female,48,170,57.7,7500,SEK_III,evangelical-reformed,2,7,4,840,21,0,4,123,2,74,no,yes
8448,female,42,175.2,60.1,9100,SEK_III,evangelical-reformed,0,7,6,760,0,5,8,95,5,80,no,yes
8449,female,31,166.8,60.7,7900,obligatory_school,catholic,2,7,2,980,33,0,5,97,3,44,no,yes
8450,female,41,196.3,78.9,7300,obligatory_school,catholic,3,8,5,840,6,0,9,100,1,62,no,no
8451,female,74,170.1,65.6,12900,apprenticeship,catholic,2,7,5,1560,30,6,0,75,7,72,no,yes
8452,male,40,186.9,NA,6800,apprenticeship,catholic,0,6,5,250,56,2,2,76,0,36,yes,yes
8453,male,52,165.1,92.2,NA,obligatory_school,catholic,1,6,7,NA,24,1,4,154,4,38,no,yes
8454,female,36,164,NA,6800,apprenticeship,catholic,3,7,10,590,11,0,5,75,7,50,no,no
8455,female,60,172.3,66.6,12300,apprenticeship,NA,3,5,6,1210,31,0,2,72,2,85,no,yes
8456,female,69,143.3,NA,11200,obligatory_school,catholic,1,7,8,960,31,5,4,95,3,73,no,yes
8457,male,42,173.9,85.1,7800,SEK_III,catholic,3,6,7,310,49,7,2,88,4,88,no,no
8458,female,47,169.9,62.9,6500,apprenticeship,catholic,1,6,4,560,39,2,6,67,5,91,no,yes
8459,male,74,154.8,68.2,NA,SEK_III,evangelical-reformed,2,7,5,NA,63,0,5,86,2,18,no,yes
8460,male,29,170.6,75.6,4200,apprenticeship,catholic,2,8,4,130,51,6,2,85,1,34,no,no
8461,female,52,156.3,72.2,7200,obligatory_school,catholic,2,7,6,610,33,7,4,92,6,24,no,yes
8462,female,44,172.7,58.8,7600,SEK_III,confessionless,1,7,7,1530,0,0,2,80,1,79,no,no
8463,female,45,153.8,NA,6800,SEK_III,confessionless,2,7,3,1210,29,0,0,90,3,82,no,yes
8464,male,55,170.9,NA,7600,apprenticeship,confessionless,2,7,6,1320,0,0,7,97,3,68,no,yes
8465,female,38,185.2,60.4,5e3,SEK_II,confessionless,0,6,7,510,16,7,6,119,6,47,no,no
8466,female,31,159.5,72.4,5800,SEK_II,catholic,0,7,5,850,0,2,5,122,4,57,no,yes
8467,female,57,155.1,NA,9700,SEK_III,catholic,2,10,6,1460,0,3,10,102,5,42,no,yes
8468,male,31,154.5,90.4,6700,apprenticeship,confessionless,1,7,7,520,33,0,10,53,2,45,no,yes
8469,male,49,182.7,92.4,12700,SEK_III,NA,3,6,6,1120,46,1,6,85,3,46,no,yes
8470,female,38,167.1,63.7,7100,SEK_III,confessionless,0,6,5,680,32,1,7,81,4,50,no,no
8471,male,26,190.5,73,4600,apprenticeship,catholic,1,7,8,590,0,3,0,95,4,87,no,no
8472,male,30,187.9,NA,NA,SEK_III,catholic,1,9,6,NA,47,2,8,113,5,94,no,yes
8473,female,41,176.1,79.4,7100,apprenticeship,other,2,8,5,690,42,4,3,110,6,73,no,yes
8474,female,26,163.7,NA,3500,SEK_III,confessionless,2,6,7,500,16,0,3,76,4,71,no,yes
8475,female,51,151.6,63.9,7e3,SEK_III,evangelical-reformed,1,6,2,970,24,2,3,99,1,55,no,no
8476,female,75,160.3,59.7,10900,apprenticeship,confessionless,0,7,6,1240,37,0,6,90,4,45,no,yes
8477,male,42,177.8,96.4,5700,SEK_II,catholic,3,6,8,310,40,4,6,97,3,76,no,no
8478,male,18,209.1,74.7,3800,apprenticeship,confessionless,3,7,3,700,0,8,1,57,1,67,no,no
8479,male,31,166.9,66,6600,SEK_III,evangelical-reformed,2,7,9,290,48,7,2,122,5,54,no,yes
8480,female,47,170.1,61.4,8500,obligatory_school,catholic,2,8,6,1330,0,4,6,110,5,83,no,yes
8481,male,76,157.7,78.5,11200,apprenticeship,confessionless,1,6,6,670,55,0,6,117,5,66,no,yes
8482,male,44,182.9,73.6,8e3,obligatory_school,NA,1,7,3,930,49,0,4,59,0,126,no,yes
8483,female,29,156.6,70.5,NA,apprenticeship,catholic,0,7,3,NA,26,2,0,111,4,89,no,no
8484,female,47,167.7,NA,8300,SEK_III,confessionless,3,7,5,1e3,15,0,1,58,5,73,no,yes
8485,male,63,174.7,85.6,10100,SEK_II,NA,4,6,5,660,39,0,2,115,5,56,no,yes
8486,male,24,161.1,83.9,5e3,obligatory_school,evangelical-reformed,1,6,1,680,0,0,4,97,5,58,no,yes
8487,female,51,155.4,69.4,9500,SEK_III,confessionless,1,9,5,1110,19,0,6,105,5,58,no,yes
8488,female,51,159.1,59.2,NA,apprenticeship,confessionless,1,6,3,NA,27,0,7,110,3,35,no,no
8489,male,31,188.2,66,5900,apprenticeship,confessionless,4,7,6,880,28,4,3,100,1,47,no,yes
8490,female,37,153.3,67.7,5200,apprenticeship,confessionless,1,7,3,690,8,6,5,120,6,76,no,yes
8491,male,47,178.5,103.3,4200,SEK_III,catholic,2,5,5,320,38,7,2,92,2,84,no,yes
8492,male,26,178.9,NA,5700,SEK_III,confessionless,3,7,7,1060,0,1,5,40,4,31,no,yes
8493,male,27,168.2,73.9,NA,apprenticeship,NA,2,7,4,NA,29,0,3,103,5,77,no,no
8494,male,55,178.6,95.6,7700,apprenticeship,other,1,6,8,960,36,8,3,103,3,21,no,yes
8495,female,33,154.8,73.2,NA,apprenticeship,evangelical-reformed,4,7,3,NA,22,0,0,75,12,58,no,yes
8496,female,34,172.5,NA,9700,SEK_III,catholic,2,7,6,1180,27,0,7,73,3,81,no,yes
8497,female,84,165.3,NA,13700,apprenticeship,confessionless,3,9,4,1670,28,5,0,112,5,72,no,yes
8498,female,39,167.6,60,6900,apprenticeship,catholic,0,8,3,520,39,3,3,88,1,92,no,yes
8499,male,49,164.5,84.7,6500,SEK_III,catholic,0,9,5,560,54,0,1,153,3,71,no,yes
8500,male,44,198.4,98.7,8400,SEK_III,NA,3,7,4,750,40,5,8,56,7,76,no,yes
8501,female,26,169.1,61,4300,SEK_III,evangelical-reformed,2,7,6,120,45,0,0,66,4,67,no,no
8502,male,31,189.2,91.5,5500,apprenticeship,confessionless,1,5,6,720,24,0,6,74,1,36,no,yes
8503,female,37,177.9,45,5600,SEK_III,catholic,1,7,4,580,38,8,3,104,7,89,no,yes
8504,male,41,170,105.7,5600,SEK_III,catholic,1,8,4,420,42,0,6,73,4,102,no,yes
8505,male,31,195.5,79.3,4900,obligatory_school,confessionless,1,7,2,370,38,4,1,90,2,98,no,yes
8506,female,47,152.7,52.9,8500,obligatory_school,confessionless,2,7,9,1180,26,0,10,91,5,59,no,yes
8507,male,25,175.6,72.8,3900,SEK_III,other,2,10,7,630,46,0,5,56,7,62,no,yes
8508,male,66,188.6,NA,10500,SEK_III,confessionless,1,7,3,1300,35,0,3,136,4,68,yes,no
8509,male,47,168.9,71.4,8700,apprenticeship,evangelical-reformed,1,7,5,1010,32,3,6,107,1,88,no,yes
8510,male,63,162,NA,NA,apprenticeship,catholic,4,7,2,NA,49,0,3,91,3,116,no,yes
8511,female,31,174.1,65.6,5e3,SEK_III,confessionless,1,7,4,580,21,2,3,100,1,98,no,no
8512,male,27,184.9,76.8,3900,SEK_III,confessionless,2,8,7,690,0,2,10,80,3,78,no,no
8513,male,61,166.3,97.5,8500,apprenticeship,evangelical-reformed,2,7,3,1050,0,0,6,123,2,57,no,yes
8514,male,25,178.8,85.3,3400,SEK_III,evangelical-reformed,2,5,5,410,49,5,4,71,4,77,no,yes
8515,male,58,182.9,100.3,7700,apprenticeship,NA,1,8,2,510,48,3,3,50,3,21,no,no
