ViolentCrimesPerPop,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
205.56,26167,2.37,0.94,91.3,6.07,6.46,9.03,19.36,8.48,14.25,26167,100,54658,77.85,0.52,62.49,25.65,2.52,18.84,63337,28161,28647,27282,20295,23416,20889,713,2.73,2.43,8.38,35.77,2.43,69.33,16.34,23.36,6.28,39.23,9.48,24.71,12.87,11.26,2.82,82.5,81.21,91.83,77.66,62.67,71,91,0.58,3283,6.37,10.63,17.42,25.43,0.8,1.33,2.19,3.19,84,1.64,2.14,1.48,2.36,2.48,2.06,75.92,1.98,44.78,3,294,97.41,72.37,0.68,21.09,1957,0.56,0,328100,407500,500001,171901,611,744,972,361,810,26.6,27.7,11.9,0,0,12.55,55.31,58.4,82.21,92.84,5.8,4486.8,3.98,0
348.32,11354,2.35,3.21,93.44,1.78,4.46,10.38,28.69,13.11,12.87,11354,100,35989,79.89,0.27,42.09,27.82,3.71,18.48,45050,18629,18700,22238,25000,14185,16828,790,6.99,4.71,18.67,21.15,4.35,68.87,3.06,12.46,5.92,25.31,11.13,37.61,13.07,12.11,2.91,69.84,67.26,75.63,69.91,72.68,75.17,124,1.68,637,16.48,27.94,37.68,49.14,0.92,1.57,2.11,2.76,89.17,1.67,3.82,2.3,2.35,2.35,2.36,56.14,2.59,43.62,3,3973,54.83,56.17,1.51,68.76,1971,2.41,0.25,111300,139700,174700,63400,520,613,706,186,716,27.7,21.4,15.6,0,0,5.61,39.84,44.61,69.47,80.89,6.7,1705,6.62,0
428.64,14985,2.56,0.82,97.15,0.88,1.03,16.55,34.42,22.54,10.13,0,0,35545,81.47,0.95,46.81,22.45,4.68,17.04,44361,16986,17049,14098,10186,22775,21922,1945,13.03,3.47,12.82,37.07,5.3,66.82,8.5,29,7.62,32.57,6.78,42.98,9.69,8.27,2.99,76.57,76.47,86.59,85.01,63.13,76.25,121,1.26,497,22.33,35.21,39.64,39.64,0.74,1.17,1.31,1.31,93.37,0.5,3.25,2.07,2.55,2.65,2.42,60.14,1.13,43.47,3,2363,71.2,57.88,1.44,77.15,1971,1.63,0.24,130700,167100,237500,106800,454,584,720,266,670,30.3,23.3,13.5,0,0,3.32,60.94,47.28,66.65,82.41,14.7,1022.4,0.99,0
355.9,11005,2.92,0.76,97.48,1.46,0.87,16.11,25.58,12.21,7.49,11005,100,43236,84.85,1.01,54.04,20.6,1.54,22.2,48186,16930,17017,30940,7663,8563,53827,309,2.84,5.46,15.64,29.42,2.91,68.46,15.32,25.47,8.36,34.91,5.94,23.44,7.84,6.91,3.18,85.31,82.93,92.32,89.36,60.93,70.86,54,0.71,231,3.03,5.63,15.58,16.88,0.06,0.12,0.33,0.35,95.75,0.26,3.34,2.81,2.9,2.92,2.77,83.47,0.98,20.77,3,121,96.89,82.7,3.31,50.41,1973,1.51,0.23,83400,113700,151600,68200,403,475,653,250,574,25.6,22.2,12.2,0,0,2.1,52.23,53.05,65.15,80.9,16.1,684.6,0.44,0
88.69,19757,2.57,5.66,90.17,3.07,5.28,10.5,22.74,9.94,14.07,19757,100,66464,78.94,0.93,69.78,28.8,2.17,16.25,83876,41797,43738,21263,0,29402,21773,515,2.62,4.85,10.79,53.61,3.06,64.35,11.91,28.37,5.93,48.93,5.58,29.47,8.11,6.92,3.03,86.58,85.85,93.37,81.59,48.97,57.62,136,1,2646,25.09,30.8,39.72,43.84,3.36,4.13,5.32,5.87,86.19,2.56,3.93,2.85,2.54,2.76,2.09,73.53,1.14,33.06,3,309,96.14,67.77,2.27,21.04,1946,0.71,0.35,222700,321400,490400,267700,579,781,977,398,834,23.8,20.5,13.9,0,0,13.39,44.87,59.51,73.5,81.95,6.3,3150.4,15.49,0
636.96,40087,2.42,48.23,49.09,2.2,1.11,13,26.62,13.12,12.03,40087,100,32150,79.14,0.53,47.96,25.73,5.91,13.9,39067,17260,23505,11478,10545,8243,12993,5075,12.77,5.31,16.42,41.18,6.44,64.91,13.41,40.94,9.34,42.82,9.17,35.96,15.17,12.51,3.04,62.38,57.48,81.39,63.29,68.11,78.08,2127,7.71,2509,22.52,30.17,40.02,44.08,1.41,1.89,2.5,2.76,92.21,0.73,4.82,3.01,2.4,2.66,2.03,65.16,2.07,51.9,2,1150,93.51,58.75,5.48,34.26,1948,1.67,0.86,49200,75200,134200,85000,331,400,475,144,488,26.7,19.1,12,11,2,6.26,59.85,57.9,72.93,88.27,6.1,6580.3,4.92,0
284.75,12652,3.84,0.16,80.6,0.15,88.19,19.7,31.81,15.94,10.63,12751,100,16922,72.27,1.73,16.86,32.14,24.49,12.06,17999,5586,5882,21635,21500,688,4491,4962,38.96,43.86,59.01,8.54,18.14,42.59,12.14,28.21,17.93,19.61,6.27,32.39,10.79,8.68,4.15,70.46,62.72,70.62,71.76,48.98,56.67,447,3.45,2313,6.83,14.74,26.98,35.84,1.25,2.7,4.93,6.55,18.22,20.26,24.21,21.16,3.83,3.75,4.04,70.41,29.78,59.3,2,951,77.62,71.95,6.62,20.61,1973,17.51,2.07,18800,29700,43700,24900,99,151,228,129,207,30,21.9,12.2,0,0,18.14,66.81,66.12,85.46,92.69,4.6,2764.9,0.57,0
328.75,31808,2.54,3.32,87.75,5.72,8.41,11.87,24.83,11.15,8.2,32038,100,45964,84.87,0.31,50.08,17.04,5.03,14.69,53301,20060,20833,9132,16239,16535,14738,1826,5.95,3.15,11.68,29.27,4.07,68.37,10.6,23.65,8.05,36,13.22,30.03,17.62,15.45,2.96,74.1,70.37,86.15,73.09,63.72,71.99,469,2.35,2956,14.99,24.42,30.35,41.78,1.39,2.27,2.82,3.88,86.93,1.51,3.22,2.16,2.44,2.57,2.16,70.48,2.64,41.79,3,455,96.49,66.73,1.54,20.66,1972,1.24,0.39,155500,203700,259900,104400,471,603,738,267,676,27.5,26.2,11.8,55,21,9.23,58.49,44.31,78.02,90.84,11.6,2740.2,6.08,0
581.98,45048,2.75,14.11,79.77,1.42,10.32,12.49,24.83,11.68,17.97,44090,97.87,29211,62.72,0.27,46.58,40.55,7.14,20.68,35996,12967,13994,9428,5106,12153,8242,6939,16.09,11.31,27.3,17.19,7.29,48.9,14.39,27.62,14.89,26.48,7.12,28.58,9.66,8.54,3.37,76.48,75.33,90.12,76.92,50.84,62,1808,5.11,4749,9.83,14.17,18.57,21.94,1.04,1.49,1.96,2.31,77.81,2.97,10.49,6.82,2.62,2.57,2.73,63.98,5.53,61.37,2,1536,91.41,65.4,2.28,53.91,1970,3.55,0.32,74400,109700,147500,73100,417,513,644,227,586,35.1,25.8,19.2,101,5,10.54,50.09,57.34,76.59,89.35,25.7,1751.5,3.9,6.38
212.73,15714,2.28,1.4,97.7,0.41,0.62,12.95,26.14,13.03,17.24,0,0,17391,64.96,0.18,38.26,35.74,13.59,19.65,24325,10162,10111,8443,9695,30328,4289,3602,23.2,11.04,27.26,11.04,7.39,52.44,17.47,22.78,18.27,18.58,11.89,32.29,16.38,14.39,3.01,63.03,62.92,69.78,71.55,52.63,61.1,365,2.74,279,0,5.73,5.73,5.73,0,0.1,0.1,0.1,96.24,0.33,3.98,2.35,2.25,2.5,2.04,51.5,1.28,52.78,2,529,92.86,46.43,2.84,54.63,1939,5.56,0.23,28800,39000,51600,22800,183,248,309,126,306,28.4,16.7,12.8,25,0,1.78,89.55,56.9,89.28,96.27,2.8,5624.2,0.73,0
1239.22,40148,2.56,12.83,84.25,1.93,2.11,12.65,30.3,14.37,10.35,40148,100,34891,83.13,0.35,41.44,20.6,5.18,14.88,40116,15410,16303,10220,9253,13073,12388,3056,7.96,8.66,22.1,24.05,3.17,70.74,11.27,24.34,10.25,27.04,11.75,30.17,14.55,13.27,3.03,71.07,68.27,83.39,73.25,67.76,74.01,1234,4.82,1312,34.83,40.55,47.26,54.27,1.14,1.33,1.54,1.77,94.65,0.86,3.82,2.43,2.45,2.58,2.35,47.83,2.12,46.93,3,940,94.34,45.5,1.28,21.91,1972,5.17,0.43,89000,113400,143200,54200,395,517,597,202,582,25.5,22.1,13,43,7,3.27,53.06,38.81,67.42,77.92,18.8,2130.4,2.28,0
337.96,18549,2.45,9.43,89.93,0.24,0.81,12.77,24.34,12,15.47,0,0,26668,74.43,1.66,41.08,31.61,5.44,22.21,32194,13469,14049,8758,9005,9256,12672,2059,11.39,14.05,28.82,18.19,4.82,58.1,33.91,20.36,22.33,23.98,10.92,25.41,14.95,13.08,2.88,70.49,64.31,71.45,73.29,62.14,70.11,394,2.52,400,7.75,7.75,27.5,44.75,0.17,0.17,0.59,0.97,96.49,0.3,2.79,2,2.4,2.45,2.3,63.72,1.84,44.2,3,334,95.77,62.26,2.69,24.25,1960,7.98,0.67,49400,68100,93900,44500,225,297,367,142,374,22.4,18.3,12.7,0,0,2.16,69.32,55.26,75.55,89.48,14.6,1274.7,0.07,0
40.02,19781,3.1,0.4,98.35,0.95,0.94,14.53,25.3,10.9,3.82,0,0,52882,93.64,0.58,54.9,11.86,1.45,9.4,55594,18888,18829,24247,12364,28355,17805,426,2.15,2.32,8.76,33.42,5.13,76.81,28.22,19.53,9.38,37.55,6.32,24.31,9.03,7.69,3.39,88.57,87.56,96.02,92.28,66.02,74.29,145,1.19,706,7.08,10.34,18.27,20.25,0.25,0.37,0.65,0.72,95.17,0.28,4.17,3.51,3.1,3.16,2.7,87.86,1.06,32.68,3,353,94.76,86.08,0.57,34.84,1977,0.45,0.31,127900,152900,186900,59000,523,639,823,300,787,25.3,26.6,13.9,0,0,3.57,24.74,52.16,67.4,72.68,43.3,456.7,0.77,0
190.95,10507,2.67,4.66,91.37,3.03,3.06,15.3,27.32,13.17,8.19,10507,100,31510,82.98,0.5,45.13,20.19,4.15,32.81,35482,13742,14142,11352,1471,7480,11555,876,8.44,5.11,14.19,22.41,5.82,66.2,8.34,22.62,9.93,32.65,9.08,23.5,11.53,10.31,3.02,80.66,77.58,81.3,88.08,65.28,75.86,57,0.72,530,8.11,10.38,12.64,20.94,0.41,0.52,0.64,1.06,91.05,0.83,2.76,2.13,2.64,2.74,2.44,69.22,1.73,34.32,3,319,92.51,66.71,0.94,34.8,1977,2.79,0,60300,74000,92100,31800,224,318,433,209,410,27.1,21.7,11.2,0,0,5.04,22.11,46.4,67.45,71.48,11,957.3,0.38,0
71.56,27603,2.37,1.19,96.96,1.28,1.58,9.89,23.65,10.39,13.71,26804,97.11,43578,82.71,0.37,57.19,26.6,2.46,15.84,51710,22642,22779,15054,17000,24642,17726,962,3.52,4.72,14.02,32.62,4.11,69.39,15.86,30.06,9.16,36.25,9.17,29.38,12.31,10.85,2.93,80.2,78.04,93.27,78.85,58.85,69.65,68,0.37,1259,8.5,12.63,14.93,21.76,0.39,0.58,0.68,0.99,92.23,0.62,2.59,1.67,2.34,2.47,2.06,72.69,1,53.19,2,1393,89.33,68.92,0.43,40.7,1968,0.27,0.09,141300,186100,259700,118400,498,622,797,299,733,25.9,22.8,14.5,98,35,4.56,68.86,54.13,86.54,89.68,22.8,1211.6,1.47,0
402.75,50323,2.76,1.72,83.17,5.48,16.31,14.74,29.59,13.43,7.21,50323,100,31699,83.28,1.15,31.89,17.57,11.05,11.27,36981,13160,13899,9777,8634,9758,9023,5173,10.34,6.78,18.17,20.13,5.79,68.5,9.08,25.54,11.52,26.75,10.45,28.22,15.61,13.18,3.25,73.51,72.49,81.26,76.86,59.21,70.44,886,2.63,3533,19.33,29.55,38.72,49.45,1.36,2.07,2.72,3.47,85.24,2.28,5.66,4.07,2.75,2.92,2.54,56.64,5.66,45.79,3,629,96.67,53.18,1.27,18.76,1976,1.57,0.13,75700,92300,116000,40300,350,405,480,130,474,26.6,22.9,12.1,40,0,7.02,64.52,34.79,77.6,91.16,14.8,3393.8,0.95,0
683.46,14870,2.73,5.14,86.58,1.02,12.31,14.36,26.34,12.69,14.45,0,0,19456,69.57,0.95,29.23,35.8,10.95,16.38,22487,9017,9307,6090,7713,23137,6131,3263,23.17,15.47,37.38,11.25,9.68,49.91,27.11,22.3,21.63,20.31,13.86,22.46,14.9,14.39,3.11,71.73,64.87,74.77,74.59,49.06,62.07,339,2.67,635,10.55,19.06,25.67,42.52,0.45,0.81,1.1,1.82,88.53,1.41,5.93,4.26,2.59,2.52,2.74,63.79,5.62,46.83,3,812,87.02,65.69,5.67,57.27,1962,15.77,0.64,21900,36600,55600,33700,165,229,310,145,329,26.3,21.1,14.2,0,0,4.28,72.05,49.07,79.16,93.38,21.1,705.5,0.69,0
589.14,29563,3.08,0.97,65.02,6.55,34.84,15.62,27.55,12.98,11.28,0,0,22168,69.83,1.25,29.02,30.11,20.78,15.93,25268,9666,11672,5160,11295,6561,5995,7593,26.82,22.88,39.22,12.49,12.79,49.82,10.48,29.76,13.47,22.16,9.95,32.25,15.29,12.79,3.42,65.54,61.77,68.07,69.8,55.45,62.36,1379,5.49,4868,19.68,31.41,39.3,52.44,3.24,5.17,6.47,8.64,67.31,10.63,11.3,8.48,2.93,2.81,3.08,53.22,14.05,52.35,2,487,95.17,55.49,2.05,25.87,1973,6.27,0.43,56700,71500,91500,34800,248,329,389,141,407,30.3,22.6,12.3,112,9,16.41,56.61,42.25,78.67,91.39,11.6,2538.9,0.31,0
80.5,30533,2.63,0.22,98.95,0.7,0.45,10.86,22.15,10.31,14.78,30533,100,36972,78.49,0.21,60.89,32.15,2.63,20.91,41173,16029,16034,22291,10500,14612,20930,900,2.95,5.82,17.7,21.18,3.8,62.67,14.45,26.16,10.02,30.26,4.92,24.86,6.38,5.69,3.03,88.04,86.71,95.36,90.67,59.78,67.81,95,0.41,818,14.18,16.99,19.93,23.11,0.38,0.46,0.53,0.62,94.15,0.32,3.06,2.39,2.62,2.71,2.08,88.74,0.49,26.49,3,221,98.13,85.79,1.81,34.84,1958,0.4,0.22,58400,71200,90000,31600,305,375,426,121,460,21.8,19.9,13.6,0,0,2.68,90.15,73.57,94.82,96.58,11.5,2653.4,6.1,0
259.88,12142,2.55,6.05,92.03,1.52,0.58,15.15,28.5,14.02,11.75,0,0,25221,73.83,0.8,33.31,26.66,10.25,13.81,30720,11554,11712,8967,5756,12541,16472,1609,13.44,6.56,26.3,9.82,7.89,60.6,32.8,17.58,25.53,16.76,11.45,25.93,16.4,14.1,3.1,70.23,68.36,81.62,70.07,59.48,71.37,204,1.99,232,57.76,70.26,72.41,72.41,1.1,1.34,1.38,1.38,96.78,0.58,4.28,2.94,2.52,2.6,2.41,60.79,1.32,46.19,3,368,92.82,59.03,1.36,32.07,1951,9.27,0.8,36000,50500,71100,35100,181,262,336,155,344,23.7,15.6,12.6,0,0,1.91,82.63,51.61,82.33,91.29,6.3,1918.9,0.21,0
415.27,21923,2.42,7.72,91.25,0.67,0.46,12.9,23.66,11.37,16.46,0,0,22458,64.12,0.62,40.8,34.39,12.22,21.42,29499,12529,12444,11381,15856,25201,11488,4250,19.84,10.68,30.4,13.88,10.65,50.03,23.76,26.17,18.74,24.66,12.03,24.93,15.81,14.14,2.95,66.7,65.23,68.57,74.26,55.65,63.75,494,2.55,292,19.18,19.18,29.11,33.56,0.26,0.26,0.39,0.45,96.74,0.64,3.35,2.25,2.37,2.44,2.26,61.54,1.47,50.39,2,723,92.6,59.71,1.8,52.28,1946,8.57,0.3,35100,49600,70200,35100,163,230,293,130,321,27.3,18.2,13.1,0,0,1.33,83.26,56.37,87.21,94.14,8.2,2685.2,0.88,0
362.65,31739,2.54,14.77,84.4,0.54,0.84,11.74,23.92,11.05,18.08,31739,100,28694,72.19,0.03,45.16,36.78,5.82,24.39,34322,12491,13010,9620,12469,11027,9436,1862,5.89,7.85,28.3,8.5,5.9,56.82,23.4,21.23,16.17,19.74,7.99,28.55,10.29,9.25,3.06,73.44,70.84,85.74,77.23,64.99,70.71,592,2.36,1128,4.79,5.41,10.2,11.52,0.17,0.19,0.36,0.41,89.27,0.92,4.05,2.92,2.52,2.6,2.18,83.39,1.19,33.34,3,517,96.02,80.82,3.68,42.94,1952,1.63,0.33,50600,58500,68600,18000,290,352,405,115,408,23.6,20.7,13.4,0,0,3.55,80.91,72.54,95.04,97.73,7.5,4237.5,6.27,0
321.82,11104,3.09,0.84,98.28,0.31,0.93,15.3,27.76,13.7,8.84,7059,63.57,42614,85.41,0.56,35.13,23.99,5.25,13.36,47458,15056,15088,16175,10876,11858,6527,425,3.89,3.42,16.79,16.18,7.25,69.68,18.56,21.47,14.65,22.84,6.27,30.12,9.42,7.89,3.42,83.89,81.57,89.92,75.88,64.37,75.65,99,1.2,365,12.05,14.25,18.63,18.63,0.4,0.47,0.61,0.61,95.09,0.37,6.61,5.37,3.05,3.23,2.26,86.59,1.36,29.59,3,107,97.11,81.91,2.8,36.45,1963,0.64,0.62,126900,153100,183300,56400,352,507,639,287,585,24.7,24.2,15.4,0,0,3.29,85.59,62.38,88.97,96.57,17.9,621.6,1.4,0
155.42,47039,2.68,1.21,96.78,1.08,2.86,11.77,25.18,11.85,12.85,47039,100,39800,78.79,0.28,42.9,28.39,5.68,17.38,44952,17002,17199,9856,19531,13918,9267,2140,4.6,9.07,20.82,20.91,5.31,65.53,20.82,21.68,13.1,27.7,6.97,30.26,9.39,8.24,3.13,81.23,78.97,92.45,83.72,65.28,72.81,812,2.35,5353,9.53,15.58,19.88,24.34,1.08,1.77,2.26,2.77,83,3.54,3.75,2.8,2.65,2.87,2.13,76.12,1.33,44.18,3,684,96.25,70.35,1.02,41.37,1959,1.25,0.18,154200,177100,205200,51000,306,523,665,359,603,26.4,21.9,14.3,81,0,11.38,78.14,65.87,89.47,95.26,17,2768.9,1.66,0
1846.45,50961,2.23,16.22,81.99,0.69,4.73,10.72,22.78,11.3,21.45,50978,100,24884,65.37,0.45,45.23,40.1,5.56,18.68,30236,16151,18170,6604,9891,8046,9055,6500,13.25,7.79,23.64,21,4.69,55.05,8.58,23.37,10.18,24.92,15.18,30.93,17.66,16.51,2.73,55.96,50.44,61.32,57.17,65.83,74.7,1902,4.87,3297,10.01,17.05,22.72,29.69,0.65,1.1,1.47,1.92,91.07,1.38,3.36,1.98,2.14,2.11,2.19,55.93,3.95,70.12,2,4152,84.61,56.88,2.91,24.86,1967,7.96,0.3,55700,71600,107800,52100,317,411,509,192,492,28.6,23,12.2,84,7,6.47,27.13,45.21,73.63,81.08,15.2,3363.3,1.55,6.77
146.46,12805,2.53,1.07,92.13,5.3,7.3,11.64,27.15,12.11,13.45,12805,100,43365,83.54,0.45,55.41,27.84,4.94,17.24,50622,19197,19387,20251,14046,17467,17276,428,3.34,7.1,21.14,22.81,5.37,67.87,21.31,21.63,14.26,27.32,6.89,33.96,9.46,8.23,3.1,82.35,80.46,95.56,81.89,52.96,66.5,84,1.02,1826,11.34,21.52,30.94,39.81,1.62,3.07,4.41,5.68,78.45,2.82,4.58,3.14,2.53,2.87,2.04,66.93,2.92,47.31,3,161,96.92,58.97,1.86,32.92,1947,0.47,0.78,136200,160100,181600,45400,558,621,690,132,651,24.4,23.3,15.6,0,0,14.26,68.67,59.82,82.97,92.69,1.3,10108.1,6.71,0
248.69,21564,3.02,0.64,98.23,0.63,1.49,16.23,27.24,13,6.59,21564,100,41095,90.3,0.43,47.4,18.39,3.58,13.7,44221,14331,14402,12033,28576,5748,12427,874,4.1,4.92,20.93,14.1,4.15,70.97,24.68,17.85,17.71,21.08,7.42,26.04,8.68,8.06,3.31,84.45,82.29,96.98,83.25,64.64,70.24,116,0.75,548,0.73,4.01,5.29,5.84,0.02,0.1,0.13,0.15,95.85,0.3,5.71,4.75,2.98,3.06,2.54,87.71,1.29,20.11,3,153,97.91,85.6,1.96,28.1,1972,1.41,0.3,63600,78400,97100,33500,279,331,434,155,403,23.3,20.1,12.4,0,0,2.54,72.07,60.81,75.48,93.2,24.2,889.4,1.06,0
1678.68,29813,2.69,47.04,52.28,0.45,0.57,14.62,27.08,12.93,13.02,29813,100,24906,74.4,1.28,32.94,30.96,11.81,13.95,31048,12831,19015,5919,2760,23257,15387,6266,21.83,16.43,30.88,22.54,6.17,56.82,17.05,28.57,15.16,27.92,10.14,35.5,14.99,12.85,3.19,56.8,48.79,62.59,60.58,64.59,73.22,2122,8.81,452,21.24,23.01,32.08,33.41,0.32,0.35,0.49,0.51,96.07,0.41,7.15,4.88,2.57,2.65,2.46,59.21,4.77,43.04,3,716,93.93,57.39,2.23,44.69,1965,9.6,0.94,41500,59200,90400,48900,149,243,346,197,367,25.8,18.9,13.4,18,1,1.52,75.73,55.09,83.5,90.02,15.3,1951.1,1.24,0
210.67,13280,2.57,2.58,79.88,0.63,1.66,13.83,26.09,12.5,13.61,0,0,23483,73.85,1.19,35.37,27.46,5.75,13.14,29748,11681,12369,7151,9398,4263,4599,2020,15.75,9.48,25.2,15.21,5.27,58.69,19.75,24.15,15.27,23.2,11.93,21.71,16.23,14.24,3.04,72.38,70.61,83.96,67.44,55.88,63.35,139,1.27,160,38.12,38.12,38.12,38.12,0.46,0.46,0.46,0.46,97.79,0.17,3.56,2.56,2.49,2.55,2.38,64.9,2.69,48.35,3,427,92.36,63.34,2.11,53.4,1972,8.02,1,39700,53000,71100,31400,205,282,360,155,356,26.5,20.5,12.6,6,0,1.2,61.95,47.03,76,90.2,9,1470.3,0.07,0
179.32,11280,3.05,10.93,87.31,1.43,0.66,12.73,26.38,9.84,2.33,11280,100,42281,95.86,0.69,45.62,7.46,2.38,7.51,44349,14684,15344,10672,13025,7209,8186,263,2.34,0.74,5.4,35.93,2.94,82.33,10.47,26.37,6.69,36.87,5.65,18.67,9.49,7.66,3.28,86.9,87.31,95.2,77.95,80.78,82.43,70,1.07,125,3.2,3.2,11.2,11.2,0.04,0.04,0.12,0.12,96.46,0.46,2.95,2.57,3.05,3.06,2.99,85.47,1.7,9.05,3,124,96.76,85.16,0.81,41.13,1981,0.95,0.58,65500,74500,90600,25100,427,499,567,140,633,21.5,21.5,12,0,0,1.11,51.76,41.81,58.02,77.48,4.1,2775.6,0.2,0
1195.76,51874,2.73,0.33,89.29,4.72,16.9,12.68,26.13,12.04,13.17,51874,100,30739,75.21,1.08,37.22,26.93,12.37,16.86,35795,14638,15183,4900,9757,12950,7993,6284,12.6,13.79,27.68,13.89,6.45,58.84,16.67,20.98,18.62,21.61,12.07,27.01,15.13,13.64,3.11,71.73,69.23,75.55,72.18,51.61,60.96,1120,2.8,5441,12,27.51,35.01,43.34,1.26,2.89,3.67,4.55,80.77,4.41,6.05,4.29,2.63,2.62,2.65,54.04,8.64,53.68,2,675,96.57,54.3,1.63,13.93,1969,3.46,0.68,95500,126300,160200,64700,340,426,537,197,499,26.9,22,11.7,159,45,10.49,55.99,40.91,76.35,91.58,11,4722.7,0.1,0
231.48,14771,2.76,13.09,84.93,1.09,1.5,11.56,22.94,10.34,15.89,0,0,30524,75.38,1.04,40.87,33.83,5.91,19.68,34292,13547,14339,8240,18105,17324,5110,1120,7.99,11.19,30.12,11.83,7.94,56.19,6,27.17,13.8,18.46,9.47,25.18,10.83,10.19,3.11,76.66,71.83,84.24,76.11,66.45,74.25,545,4.4,439,9.11,32.8,38.04,43.96,0.27,0.97,1.13,1.31,94.25,0.48,5.57,4.04,2.63,2.62,2.65,81.88,2.73,46.93,3,1624,76.7,82.01,3.2,58.99,1968,3.06,0.69,70100,93800,133300,63200,370,470,560,190,546,25.3,24,13.5,27,0,2.97,55.54,56.46,83.91,90.08,73.8,200,1.23,0
463.3,12340,2.59,0.2,95.12,0.49,3.3,13.26,25.03,10.63,11.9,0,0,23296,78.31,4.33,35.07,26.34,5.4,11.44,27207,11004,11286,3189,3897,10708,4781,1844,15.21,10.08,26.9,13.74,4.48,61.27,7.46,20.25,16.59,19.53,11.3,20.95,14.87,13.18,3.05,75.48,74.84,89.01,79.25,57.27,69.11,100,0.97,132,0,0,20.45,20.45,0,0,0.22,0.22,96.36,0.29,3.55,2.54,2.53,2.56,2.48,68.33,3.02,43.79,3,843,84.99,67.59,1.66,63.94,1969,8.11,0.12,27300,40200,58200,30900,170,212,263,93,297,22.1,19.5,11.3,4,0,1.07,66.22,51.26,82.04,92.47,13.5,914.1,0.13,0
282.16,38961,2.66,4.08,71.62,17.93,18.61,11.64,27.46,12.38,9.68,38961,100,42019,83.76,0.65,49.2,19.09,4.56,15.36,48112,18289,19667,12957,14707,15914,13548,1802,4.77,5.65,15.96,21.32,4.12,67.83,9.14,18.48,10.85,26.21,10.12,35.33,13.22,11.65,3.18,77.36,74.56,90.43,79.4,71.93,73.77,528,2.08,9386,12.97,19.37,29.8,38.61,3.12,4.67,7.18,9.3,69.5,4.76,6.14,4.07,2.58,2.66,2.45,64.39,8.8,55.87,2,538,96.46,62.5,1.86,19.14,1960,0.85,0.4,249300,294600,357100,107800,595,709,877,282,763,27.6,25.8,11.5,5,0,24.09,53.33,53.45,76.69,91,6.7,5846.5,6.3,0
493.93,126481,2.45,1.04,93.15,1.93,9.1,12.26,26.6,12.44,9.4,126481,100,34054,84.84,1.01,50.72,18.37,3.42,14.81,40231,16726,17061,12238,15745,11833,11390,9348,7.6,3.03,11.82,29.63,4.78,70.2,11.25,23.23,9.13,32.22,12.52,29.1,17.24,14.97,2.92,71.09,69.33,78.97,74.14,71.41,77.61,1519,1.73,5143,10.25,15.77,26.07,32.43,0.42,0.64,1.06,1.32,92.84,0.89,3.22,2.14,2.38,2.54,2.13,64.6,1.97,47.08,3,4021,92.78,60.5,0.7,22.33,1970,2.4,0.1,77200,91400,111800,34600,336,407,495,159,465,24.5,21.3,11.9,69,0,4.07,44.46,49.04,71.05,87.33,42.3,2992.1,3.66,3.14
