murders,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn
yes,73233,2.62,22.87,70.57,4.83,3.67,17.76,33.65,19.76,10.1,73233,100,41115,83.04,0.78,58.96,20.98,3.43,11.4,53625,22346,26720,11643,11626,13868,12044,6409,9.85,4.87,10.82,57.99,4.28,65.86,10.87,44.55,5.07,48.2,6.9,45.73,11.65,9.46,3.02,72.34,69.27,89.27,67.48,65.9,75.66,1752,4.51,8389,22.57,29.11,38.49,44.69,2.58,3.33,4.41,5.12,87.4,1,4.93,2.86,2.31,2.6,2,57.49,2.58,58.32,2,1210,95.85,51.06,1.24,27.11,1939,1.28,0.41,113500,184800,291800,178300,471,584,719,248,636,27.9,20.8,12.9,43,12,11.46,48.18,44.94,74.19,78.07,8,9117.7,21.73,0
no,22156,2.98,0.99,97.65,1.04,0.97,14.36,27.04,11.88,4.42,1886,8.5,52798,92.33,0.67,55.93,13.09,2.54,12.22,55844,19129,19213,16962,16054,14033,15089,507,2.3,2.21,8.82,33.01,5.03,77.57,30.88,17.41,8.8,36.21,6.71,26.72,9.09,7.9,3.3,88.21,87.05,96.11,89.97,68.83,75.15,157,1.11,833,7.2,10.44,12.85,24.37,0.27,0.39,0.48,0.92,93.25,0.57,3.94,3.2,2.97,3.08,2.44,85.71,0.78,34.54,3,476,93.99,82.58,1.68,33.82,1978,0.36,0.15,117300,139700,167300,50000,588,702,850,262,840,24.1,24.1,13.5,0,0,3.75,34.33,51.02,74.65,77,33.8,655.4,0.4,0
no,13326,2.82,0.86,84.65,13.92,3.5,13.18,20.7,10.14,14.18,13326,100,68742,80.37,1.2,66.23,30.14,3.1,13.15,80078,36455,38137,16588,16380,29942,17718,435,3.29,3.5,8.76,55.5,2.69,59.94,13.34,36.21,3.19,56.39,3.98,26.84,7.34,5.78,3.17,88.84,88.5,100,80.93,44.88,56.45,41,0.42,3239,23.06,28.84,40.63,49,5.61,7.01,9.88,11.91,70.58,4.74,3.79,3.03,2.79,2.86,2.48,82.6,1.93,23.68,3,174,96.45,80.44,0,44.25,1947,0.4,0.59,247600,353200,500001,252401,668,899,1001,333,961,28,21.8,14.1,0,0,24.31,28.67,67.6,82.55,86.11,4.8,2789.5,12.25,0
yes,13864,2.5,31.63,59.56,3.75,8.56,11.06,28.02,12.35,11.05,13860,100,32793,84.78,0.31,39.08,20.78,4.11,16.24,40245,15811,17284,14392,11763,11692,10581,911,6.62,7.69,23.61,24.42,5.13,71.5,6.57,25.57,10.19,28.17,12.42,36.68,14.67,13.61,3.08,64.48,63.25,77.42,70.39,75.6,82.53,698,7.44,2132,20.31,28.42,47.42,59.19,3.12,4.37,7.29,9.1,83.52,2.48,6.84,4.41,2.49,2.73,2.25,55.24,5.94,57,2,234,95.95,50.48,1.71,22.22,1949,2.51,0.24,89400,110500,136400,47000,475,532,602,127,540,25.4,21.4,11.8,11,9,15.38,20.27,50.18,72.51,77.86,2.2,6251.8,18.42,0
yes,17400,2.89,6.37,64.08,21.41,13.59,11.63,30.68,14.01,11.27,17400,100,33265,81.19,1.42,39.05,21.36,11.8,14.48,37766,15365,16304,15134,10324,14763,9076,1847,11.76,7.65,16.78,42.32,4.72,59.42,6.86,58.64,8.14,43.21,7.95,32.35,12.98,10.65,3.15,73.74,67.5,86.79,74.97,57.1,64.01,215,1.93,5084,15.64,27.66,38.43,51.3,4.57,8.08,11.23,14.99,67.26,6.09,6.18,4.15,2.6,2.73,2.5,48.02,7.92,60.52,2,503,92.29,45.82,0.6,11.73,1975,3.84,0.61,112100,153100,203700,91600,379,470,579,200,535,25.7,23.6,12.7,35,21,29.22,36.4,28.06,60.85,79.87,7.2,2402,1.19,0
no,20393,2.32,1.81,88.15,7.45,10.94,9.66,24.38,10.7,17.04,20393,100,40600,75.39,0.85,50.52,31.84,4.94,15.66,48040,23814,24561,18303,23237,20298,18551,942,4.63,13.64,24.95,26.37,5.86,60.79,15.97,19.49,11.39,31.92,6.94,31.71,9.69,8.39,2.91,79.52,77.5,94.16,78.84,47.07,55.05,171,1.32,6369,17.49,27.35,34.26,42,5.46,8.54,10.7,13.12,56.91,7.52,4.02,2.65,2.32,2.45,2.2,51.71,4.33,69.68,2,1030,89.5,49,0.39,30.1,1958,1.51,0.24,181100,221200,278600,97500,477,633,825,348,683,25.6,22.2,16.2,0,2,31.23,41.03,58.87,76.58,84.06,1,20417.5,20.74,0
no,13334,3.01,51.51,45.9,1.18,3.01,16.59,27.11,13.24,8.6,13334,100,40369,85.26,0.18,37.53,23.74,4.33,16.66,43500,14112,15100,12917,33010,24866,7250,1015,7.73,3.58,14.64,19.89,9.73,66.41,13.97,25.83,13.08,26.65,9.24,30.99,14.46,12.05,3.42,70.14,64.68,85.71,69.75,73.8,82.11,286,2.82,400,6.5,9,9,9,0.19,0.27,0.27,0.27,94.5,0.57,8.47,6.57,2.97,3.07,2.55,83.61,3.45,28.87,3,382,92.06,80.92,0.26,69.11,1968,2.35,0.17,56400,68200,83900,27500,419,503,573,154,588,27.6,21.6,12.7,0,0,3,70.82,54.95,92.8,94.7,3.5,3814.1,13.96,0
yes,14215,2.75,24.78,73.19,0.91,2.56,18.19,30.41,17.19,11.88,0,0,20429,72.92,1.04,29.6,26.23,14.24,11.32,25121,11064,13500,3834,2177,17217,11530,3515,26.19,13.76,34.07,18.55,7.35,58.12,17.26,24.85,17.79,24.93,11.31,34.7,16.08,13.88,3.16,59.2,52.31,51.2,67.88,59.88,68.39,930,7.61,322,64.29,67.39,67.39,67.39,1.46,1.53,1.53,1.53,95.18,1.44,5.67,3.83,2.55,2.64,2.46,51.23,4.96,48.61,3,514,90.95,49.49,1.56,31.91,1966,15.46,0.72,38700,53600,72700,34000,136,212,302,166,309,26,19.6,12.3,86,0,2.25,77.98,45.05,75.8,90.57,7.9,1793.9,0.77,0
yes,48735,3.17,0.76,80.06,0.42,71.02,17.72,29.2,14.37,11.94,48735,100,20858,73.59,1.36,30.19,29.2,13.61,13.71,23129,9183,10044,5639,8336,11154,6400,14242,29.93,26.89,40.73,14.8,9.65,52.75,12.27,27.59,14.06,26.29,7.1,29.74,11.98,9.72,3.59,73.36,66.64,81.39,75.07,60.26,64.57,1183,2.62,6798,12.11,17.36,24.51,32.91,1.69,2.42,3.42,4.59,35.19,11.13,13.45,10.44,3.09,3.14,3.01,60.03,16.05,57.55,2,2400,86.52,59,6.92,25.96,1968,14.4,1.04,29100,42700,64100,35000,164,262,349,185,332,25.8,19.2,12.8,21,5,13.95,65.09,54.97,81.48,91.17,27.9,1747,0.14,0
no,22355,2.49,2.89,89.61,4.85,9.24,10.62,26.76,11.77,15.26,22355,100,33311,78.45,0.55,44.14,31.16,3.76,15.38,40760,15542,15626,18154,0,15364,10221,1368,6.12,17.26,33.67,15.29,7.04,62.03,23.21,14.09,16.06,22.29,8.7,31.6,11.46,10.17,3.08,75.2,72.57,84.5,73.94,49.84,61.12,297,1.96,4457,11.04,23.11,33.77,43.59,2.2,4.61,6.73,8.69,69.43,4.69,4.89,3.29,2.47,2.75,2.27,48.34,4.47,66.13,2,504,94.68,43.57,2.78,39.48,1955,2.13,0.07,151200,177700,206500,55300,484,604,686,202,658,28,25.7,19,0,0,19.94,59.85,61.89,85.14,91.48,2.3,9533.9,6.03,0
yes,18219,1.99,1.16,92.53,3.8,6.95,6.14,35.23,11.95,5.34,18219,100,54497,89.15,0.54,51.8,8.16,1.98,7.48,65085,33510,34359,27893,24570,22734,25780,1010,5.55,0.7,4.11,55.06,1.87,83.81,22.14,20.8,4.2,51.79,13.74,53.41,15.09,14.35,2.62,71.05,70.77,91.18,61.36,67.44,75.29,123,2.07,1499,17.14,25.15,30.55,35.69,1.41,2.07,2.51,2.94,89.88,0.92,1.77,0.73,1.98,2.22,1.82,45.7,2.25,70.99,2,517,94.66,40.85,0.39,19.34,1960,0.58,0.38,341700,431000,500001,158301,686,863,1001,315,886,23.4,26,11.4,0,2,8.23,40.94,34.59,68.49,77.03,1.5,12277,1.05,0
no,11238,3.27,0.29,48.24,0.65,57.15,17.7,30.17,14.66,10.21,0,0,20393,74.66,3.6,26.54,29.12,16.5,11.33,22955,8173,11811,8256,9271,4536,4638,3079,27.93,32.85,52.91,10.17,14.88,51.7,11.81,22.9,19.35,17.48,7.34,33.4,13.57,10.56,3.72,65.29,61.17,71.52,66.73,61.63,62.9,560,5.41,2517,15.57,33.53,46.68,55.66,3.49,7.51,10.46,12.47,48.56,13.84,17.29,13.18,3.22,3.09,3.38,52.9,21.32,51.76,2,138,96.14,55.12,6.52,46.38,1963,10.73,1.17,34200,45500,61000,26800,189,249,299,110,300,24.3,17.7,12.9,0,2,22.4,46.35,49.38,85.79,89.29,3.7,3030.7,0.19,0
no,18059,2.27,3.52,95.95,0.3,1.4,11.99,21.63,10.31,22.2,0,0,17884,61.27,0.28,37.25,45.71,9.39,26.73,24305,10473,10672,5971,4184,1489,15215,3019,17.02,10.93,28.67,14.11,11.12,44.96,8.74,28.26,15.9,23.97,10.88,25.36,12.99,12.07,2.9,68.87,66.74,77.83,78.15,66.18,69.38,323,2.08,216,2.78,2.78,2.78,2.78,0.03,0.03,0.03,0.03,94.75,0.39,2.95,1.88,2.24,2.34,2.06,65.98,0.87,51.6,2,1297,85.96,63.08,2.54,66.85,1939,7.71,1.17,28800,41700,59200,30400,157,208,261,104,292,29.5,20.3,12.7,10,0,1.2,84.86,62.46,89.22,94.18,8.1,2219.6,2.14,0
yes,280015,2.44,25.05,70.9,1.35,15,13,27.51,13.44,13.15,280015,100,22772,75.21,0.42,32.56,28.72,9.46,14.7,27662,13277,15785,6841,10172,10037,10142,52557,19.44,11.47,29.37,18.7,6.54,60.13,9.91,23.42,13.4,25.73,15.01,34.1,18.14,16.66,3.01,58.62,51.4,63.27,60.73,63.78,70.03,15174,7.25,22291,8.89,15.67,22.85,35.71,0.71,1.25,1.82,2.84,82.17,3.17,5.15,3.13,2.35,2.46,2.22,57.93,6.03,59.72,2,14881,88.52,55.46,5.31,31.03,1963,10.12,0.71,43000,59000,86800,43800,236,334,416,180,408,27.2,21.9,13,423,140,7.96,44.91,47.85,77.94,84.29,112.6,2487.1,3.3,4.98
no,30093,2.76,8.16,85.38,5.57,1.81,11.89,25.49,12.14,13.23,30093,100,43244,81.37,0.55,45.11,29.31,5.35,14.74,50718,17163,17601,16333,3422,12113,16484,1451,4.88,4.51,15.28,21.81,6.41,65.87,14.28,24.07,9.92,27.11,6.26,32.04,8.55,7.48,3.23,82.39,79.16,91.99,79.67,63.92,70.61,316,1.41,3495,9.64,14.11,24.72,32.56,1.12,1.64,2.87,3.78,85.73,2.22,6.13,4.53,2.73,2.97,2.17,76.92,2.09,39.98,3,371,96.7,70.89,1.89,23.18,1964,0.63,0.37,133200,155000,179100,45900,491,679,814,323,729,28.1,22.6,13.8,0,0,11.61,77.33,63.57,78.26,94.78,10.4,2883.6,5.72,0
no,35418,2.84,0.97,97.11,1.29,2.48,12.09,24.14,11.51,10.81,35418,100,49965,84.3,0.84,57.03,24.84,2.8,16.84,55623,20256,20258,23760,11863,19251,16494,867,2.5,6.88,16.88,23.93,4.44,68.34,26.5,20.11,10.72,31.61,5.97,28.16,7.88,6.95,3.2,86.45,83.98,93.32,89.32,57.08,69.48,227,0.92,2692,9.36,15.19,22.14,25.07,0.71,1.15,1.68,1.91,88.02,1.34,4.02,3.16,2.79,2.92,2.29,83.15,0.87,31.95,3,527,95.94,79.48,5.31,34.35,1968,0.67,0.1,171600,208600,248900,77300,412,549,740,328,654,27.1,22.8,12.7,0,0,7.6,67.76,62.02,86.2,92.38,31.7,1118.7,1.02,0
yes,14292,2.68,52.11,47.03,0.48,0.7,17.21,29.5,17.3,15.52,0,0,16305,69.35,1.02,26.07,35.45,14.35,19.69,20420,8854,12387,5680,4325,14933,9734,3643,28.16,17.9,35.87,14.85,8.38,46.83,12.24,29.48,16.71,22.15,9.38,35.53,14.76,12.48,3.07,52.33,47.28,50.16,55.58,52.19,62.2,1074,8.59,81,37.04,37.04,37.04,37.04,0.21,0.21,0.21,0.21,95.95,0.42,5.26,3.5,2.43,2.39,2.47,48.73,2.94,45.81,3,460,92.07,49.55,0.65,40.22,1961,9.89,0.86,37400,51600,71400,34000,139,232,315,176,346,30.8,23.1,15.9,59,4,0.57,75.22,49.16,72.06,87.36,4.7,3043.4,0.12,0
no,47585,2.61,2.79,89.57,5.02,7.27,11.95,24.71,11.06,8.96,47585,100,45890,83.16,1.13,54.19,20.18,4.68,17.16,51741,21518,22257,13505,20177,17100,12500,1971,4.18,3.08,8.28,31.81,2.92,71.88,8.51,24.03,7.4,33.52,9.2,27.26,14.4,11.92,3.04,79,78.7,88.59,81.42,62.67,70.29,457,1.51,5431,14.97,24.43,32.08,41.45,1.71,2.79,3.66,4.73,85.27,1.81,3.3,2.45,2.59,2.59,2.6,61.86,3.35,38.17,3,546,97.09,61.91,0.18,16.67,1971,0.39,0.22,221800,279600,361500,139700,616,742,948,332,818,29.6,25,11.5,0,2,11.41,48.93,43.67,70.29,85.03,28.6,1665.7,7.9,0
yes,447619,2.66,22.01,63.79,1.99,19.51,13.84,30.16,14.44,10.07,447157,99.9,26547,80.04,0.83,34.15,23.25,6.18,13.58,30967,13162,16405,7583,10603,11064,6956,75597,17.42,12.39,28.38,21.47,7.43,61.85,21.48,21.2,16.43,25.67,13.32,31.15,16.63,15.02,3.22,68.71,62.53,79.11,70.5,60.06,67.32,15913,4.94,40300,14.26,22.64,34.3,52.22,1.28,2.04,3.09,4.7,80.59,4.82,7.84,5.2,2.58,2.7,2.43,57.17,7.88,58.08,2,26155,86.55,54.53,13.05,44.66,1964,9.28,0.58,39400,59900,86900,47500,268,337,415,147,403,24.6,21.4,13.1,884,347,9,64.49,45.85,80.21,89.38,291.2,1537.2,1.65,0
no,10422,2.94,0.51,95.7,3.47,1.73,11.64,21.71,10.56,13.53,10422,100,65920,83.79,0,70.79,28.23,1.66,18.07,70290,25409,25464,28033,0,22561,21588,104,1.01,5.68,11.35,41.55,2.03,69.73,16.19,26.84,5.23,44.25,3.42,28.12,5.97,4.75,3.2,92.06,90.36,100,89.29,58.39,68.1,28,0.4,885,7.23,9.83,10.51,16.72,0.61,0.83,0.89,1.42,86.83,1.49,4.14,3.44,2.89,2.97,2.16,92.31,0.62,18,3,36,99,89.71,0,47.22,1955,0,0.2,193800,233300,285700,91900,626,750,916,290,858,32.2,20.6,14.4,0,0,8.49,69.4,71.74,87.55,94.77,5.2,1992.3,4.88,0
no,11818,4.94,0.63,97.19,1.98,0.84,54.4,65.98,59.68,5.31,9236,78.16,42477,84.31,0.76,73.53,20.3,3.51,18.1,60157,12774,12931,5581,0,6596,11308,1236,19.5,0.89,2.64,66.55,7.83,50.38,7.87,44.53,4.24,35.62,2.32,70.2,3.39,2.9,3,83.38,84.59,93.4,71.43,55.74,69.9,142,3.71,521,35.32,46.26,53.36,60.08,1.56,2.04,2.35,2.65,93.23,0.55,3,3.14,2.68,2.84,2.46,60.18,3.68,41.77,3,116,95.37,56.73,2.59,42.24,1966,0.38,0.04,154600,180600,226000,71400,304,453,802,498,493,35.1,24,11.9,0,0,4.41,25.41,25.81,31.99,60.23,23.2,509.3,2.49,0
yes,20319,3.02,5.55,73.53,6.8,29.84,14.78,32.22,15.93,9.05,20319,100,33554,78.24,0.5,39.21,23.33,8.51,18.63,36112,13552,15003,10520,11616,11102,8373,1674,8.82,9.27,21.12,15.91,4.9,68.64,13.83,18.35,12.41,25.43,11.04,36.2,15.79,13.28,3.35,72.66,68.4,80.21,71.5,68.79,70.39,447,3.4,3100,8.58,20.32,30.19,36.03,1.31,3.1,4.61,5.5,72.3,5.71,10.45,7.37,2.85,2.61,3.06,43.18,13.74,57.69,2,749,89.99,47.06,0,13.48,1969,1.34,0.12,159100,187200,218700,59600,519,655,794,275,709,29.1,27.3,11.8,0,0,15.26,39.13,37.75,65.41,79,4.6,4428.7,1.19,0
yes,15743,2.55,0.13,98.7,0.77,0.62,13.16,25.3,11.91,13.36,0,0,29116,77.71,0.16,42.04,28.23,6.33,16.73,35658,14824,14858,0,6512,11622,17073,1265,8.24,8.47,22.98,17.39,7.74,61.3,20.23,22.47,13.87,23.59,11.74,28.15,14.67,13.3,3.05,71.63,70.57,74.5,82.32,66.76,75.21,307,2.62,486,1.65,2.26,4.94,10.91,0.05,0.07,0.15,0.34,91.09,0.5,4.39,2.98,2.48,2.65,2.25,60.53,1.78,49.41,3,2025,75.31,56.57,0.35,45.93,1951,7.74,0.39,86600,108500,147100,60500,337,438,530,193,501,28,22.8,14.7,0,0,3.09,60.06,52.89,80.46,88.15,21,748.6,0.39,0
no,12959,3.01,0.25,66.05,32.33,5.05,16.08,22.09,11.96,13.98,12959,100,100077,75.58,1.19,73.93,27.52,1.1,14.37,105123,49537,59612,60000,0,29791,28906,497,3.88,1.51,4.77,61.5,2.81,56.28,9.55,35.84,2.28,60.55,2.35,26.64,6.27,4.4,3.23,89.99,86.37,96.99,81.88,56.31,57.48,60,0.6,3708,15.75,24.7,41.21,51.29,4.51,7.07,11.79,14.68,65.55,5.21,6.17,5.25,2.98,2.96,3.24,93.36,4.49,13.71,3,162,96.37,93.91,0,45.06,1941,0.19,0,500001,500001,500001,0,1001,1001,1001,0,1001,14.9,22,11.7,0,0,28.61,40.64,64.62,85.78,88.98,3.9,3322.8,0.99,0
no,10993,2.62,0.04,99.5,0.24,0.64,12.99,24.14,10.49,14.1,0,0,34061,76.29,0.21,56.22,30.75,2.7,14.88,39394,14331,14371,35141,8945,4547,7306,383,3.58,6.25,15.88,21.05,2.46,64.11,28.19,24.62,14.79,25.84,7.56,24.63,9.94,8.84,3.1,83.57,83.81,92.12,86.43,53.64,72.43,51,0.55,213,3.76,3.76,3.76,21.13,0.07,0.07,0.07,0.41,95.72,0.23,3.59,2.53,2.56,2.85,2.04,71.53,0.93,40.21,3,156,96.41,64.31,0.64,32.05,1961,0.88,0.18,66500,82200,99100,32600,337,431,509,172,485,24.6,23.2,14.3,0,0,1.94,74.54,53.16,79.32,90.53,6,1832.3,0.1,0
no,16390,3.17,18.69,76.63,3.42,3.27,22.12,33.08,22.43,11.56,16390,100,64338,85.12,0.45,61.11,27.67,2.1,14.6,78338,30465,32613,23417,6689,28922,14173,425,3.03,3.25,9.98,53.09,3.64,65.49,7.81,38.43,6.06,49.22,5.01,43.96,7.96,6.55,3.21,84.96,82.74,96.94,83,62.3,73.48,134,1.38,1956,10.17,17.64,22.09,28.43,1.21,2.1,2.64,3.39,84.89,1.27,6.46,4.77,2.73,3,1.9,82.54,1.26,29.12,3,310,94.35,75.01,0.32,24.52,1939,0.87,0.56,179400,234700,331800,152400,551,656,868,317,716,28.5,24.1,14.1,0,0,11.93,49.81,58.51,72.2,84.98,3,5529.7,14.68,0
no,10886,2.88,4.68,71.3,3.03,46.63,15.33,27.52,12.7,9.28,0,0,21946,77.74,1.6,32.86,26.78,5.47,14.01,28653,9924,11409,7261,500,11843,6081,2188,20.44,19.38,35.51,10.78,9.97,55.43,21.14,17.91,16.95,19.15,9.65,25.39,12.66,11.21,3.34,74.74,68.92,78.68,79.44,50.15,60.33,204,2.11,779,24.01,26.57,46.34,57.89,1.72,1.9,3.32,4.14,61.15,5.62,8.13,6.13,2.83,2.88,2.75,64.09,10.44,48.67,3,536,87.59,63.07,10.63,54.66,1966,12.53,1,32900,45500,66200,33300,184,255,331,147,333,29.7,17.6,11.6,0,0,7.16,77.13,57.62,82.01,94.19,6.6,1642.4,0.24,0
no,44389,2.49,3.21,95.98,0.39,0.66,12.9,25.77,12.14,13.09,44389,100,23062,72.75,0.7,37.04,30.14,9.63,20.31,28490,11680,11710,9200,3952,31513,9293,6723,15.56,8.71,27.16,11.32,7.99,56.8,19.85,22.6,18.05,22.56,12.26,24.38,15.68,14.11,3.02,69.92,67.88,74.66,75.68,60.32,64.79,817,2.3,324,4.01,7.41,9.26,16.05,0.03,0.05,0.07,0.12,97.67,0.39,3.7,2.49,2.44,2.56,2.28,59.6,1.46,48.85,3,1165,93.86,56.75,1.89,35.02,1955,7.37,0.46,36600,49500,68900,32300,204,269,347,143,351,26.5,17.1,12.2,1,0,0.73,80.08,51.69,86,93.12,18.7,2376.3,0.49,0
no,15403,2.57,0.34,99.27,0.31,0.53,13.39,24.77,13.52,21.03,15403,100,25927,69.42,0.55,47.25,42.92,5.73,20.57,32344,13083,13118,7940,0,2000,12231,1601,10.84,9.54,25.96,18.84,4.21,56.2,16.72,30.3,15.72,28.64,6.35,31.45,7.29,6.89,3.03,78.59,76.45,84.78,76.18,54.6,69.84,93,0.78,241,3.32,9.54,9.54,9.54,0.05,0.15,0.15,0.15,93.74,0.59,4.3,2.94,2.42,2.65,1.98,71.56,0.7,38.8,3,311,95.07,65.31,2.89,49.52,1939,1.08,0.29,54200,72900,98700,44500,204,279,360,156,344,20.8,18.3,14.5,0,0,1.56,90.59,72.55,92.44,96.43,9.1,1700.3,1.93,0
yes,41856,2.88,65.17,32,0.39,3.77,16.52,29.11,15.68,12.58,41856,100,20864,68.64,0.4,20.29,33.59,19.65,16.98,24893,9115,11791,7974,6542,9257,3870,10092,25.16,13.42,37.84,7.68,12.4,50.54,17.85,33.55,18,16.68,13.22,46.27,15.42,14.44,3.38,40.76,34.16,52.22,44.5,65.09,69.12,6192,17.78,852,7.16,12.21,22.89,27,0.15,0.25,0.47,0.55,91.8,0.94,10.09,6.89,2.74,2.84,2.63,55.04,5.91,39.95,3,1975,88.04,53.11,35.34,59.85,1944,8.36,0.72,28200,38400,52000,23800,167,291,392,225,392,29.3,20.4,17,113,1,2.04,75.9,60.94,89.22,92.81,5,8345.8,12.81,0
yes,89699,2.73,5.97,75.39,0.68,31.13,14.89,27.4,12.88,9.26,89783,100,24346,79.54,0.88,32.64,22.71,6.78,10.55,28462,11588,13323,5982,11782,37877,6076,17205,19.36,14.32,30.51,13.64,7.55,59.8,11.56,22.65,13.59,22.77,11.6,23.09,14.92,13.35,3.25,73.96,70.11,79.49,76.14,54.45,61.43,1912,2.69,6783,8.64,14.51,20.63,33.08,0.65,1.1,1.56,2.5,71.73,5.69,6.67,4.88,2.71,2.85,2.48,64.59,8.12,49.93,3,4925,86.95,61.34,6.01,49.87,1965,11.25,0.79,29000,43700,64700,35700,183,241,327,144,313,22.7,18.7,12.8,59,0,7.55,70.48,49.45,83.35,94.7,36.6,2448.1,0.02,3.47
yes,63909,2.64,2.72,87.44,1.76,12,15.36,29.27,14.82,12.98,63909,100,23487,73.01,0.66,38.21,29.29,9.77,19.62,28649,10754,11279,7364,6726,9032,6783,10482,16.78,7.78,24.93,16.21,8.2,57.63,18.16,19.66,17.12,23.95,13.48,28.53,15.15,14.35,3.2,68.87,67.64,75.35,75.95,63.75,69.91,1514,2.64,2482,15.43,24.62,32.72,44.68,0.6,0.96,1.27,1.74,89.01,1.64,8.44,5.64,2.57,2.71,2.37,61.97,4.54,54.25,2,2955,89.13,58.81,13.16,46.7,1953,5.8,0.41,41200,54700,71800,30600,184,266,342,158,330,24.6,20.2,12.4,198,62,3.88,64.37,51.4,79.42,87.2,27,2365.2,2.84,0
yes,86335,2.5,1.61,94.71,3.09,0.93,11.69,26.55,12.21,9.12,86335,100,41736,86.85,0.99,56.86,19.95,2.63,14.41,48608,20032,20459,14558,21025,10484,11868,3154,3.7,2.51,8.76,31.69,3.28,74.28,17.21,21.96,9.56,31.64,7.74,30.48,10.92,9.4,2.95,80.21,80.39,88.29,82.66,72.26,78.55,777,1.27,3491,12.43,17.65,25.72,39.62,0.5,0.71,1.04,1.6,94.3,0.71,2.84,1.97,2.47,2.71,1.92,77.03,1.41,42.58,3,1327,96.29,70.35,0.15,22.61,1967,0.63,0.18,82600,97500,127600,45000,465,545,647,182,574,25.8,20,11.3,0,0,4.04,66.76,54.64,82.23,90.48,36.8,2345.2,3.14,0
yes,21847,2.92,17.14,81.71,0.92,0.48,17.83,30.86,16.52,7.45,21847,100,36770,87.63,1,42.8,18.35,3.8,14.75,42144,14677,16374,6592,0,15987,8881,1974,9.48,4.37,13.22,38.29,3.37,70.5,9.57,32.53,7.43,35.55,6.55,30.77,11.35,9.11,3.21,76.53,74.47,81.25,77.03,63.43,76.48,567,3.9,389,39.85,53.98,53.98,58.35,0.71,0.96,0.96,1.04,96.28,0.35,3.92,3.04,2.78,2.95,2.41,72.5,2.99,33.11,3,427,94.61,68.26,0.94,26.7,1976,2.6,0.37,60700,73400,92800,32100,292,350,413,121,438,25.6,18.1,12.3,0,0,1.78,70.21,46.9,75.27,88.08,24.7,885.5,0.24,0
yes,27257,2.72,5.02,91.71,0.85,6.9,13.23,24.81,11.72,14.4,26471,97.12,36221,78.57,0.68,46.24,33.12,3.97,23.94,41423,15131,15181,16411,7049,8915,13878,955,3.55,7.75,19.76,15.13,4.15,61.46,23.5,19.2,15.05,22.66,7.36,25.79,8.63,8.03,3.14,83.38,80.84,95.31,82.26,52.04,63.74,266,1.26,1900,1.26,2.79,3.74,5.16,0.09,0.19,0.26,0.36,85.98,1.55,4.63,3.55,2.69,2.92,2.03,80.05,1.8,32.82,3,316,96.94,73.61,0.32,23.73,1967,1.08,0.21,51800,62300,74900,23100,380,459,534,154,530,26.4,16,12.2,0,0,6.97,64.42,61.74,88.93,91.1,32.1,848.2,1.78,0
no,11475,2.8,1.04,98.41,0.38,0.45,13.65,23.21,11.2,12.88,11475,100,34198,75.95,0.34,48.68,30.6,4.19,20.1,37299,13836,13746,19793,22310,20233,0,617,5.4,6.47,22.93,14.11,5.33,60.94,25.2,19.33,15.91,24.93,6.89,22.94,7.93,7.42,3.13,85.26,81.48,89.18,88.88,59.93,65.29,46,0.52,183,14.21,14.21,14.21,14.21,0.23,0.23,0.23,0.23,95.53,0.9,4.25,3.51,2.8,2.82,2.58,90.67,1.42,22.63,3,113,97.32,89.9,6.19,58.41,1957,1.12,0.33,52800,68000,85800,33000,242,325,388,146,441,23.4,16.6,12.9,0,0,1.59,78.51,63.38,88.95,95.13,20.8,552.6,0.27,0
