gender,year_created,hour_created,tweet_count,retweet_count,user_timezone,name_nchar,name_male,name_female,descr_nchar,descr_male,descr_female,descr_sent,tweet_nchar,tweet_male,tweet_female,tweet_sent,linkcol_red,linkcol_green,linkcol_blue,sidecol_red,sidecol_green,sidecol_blue
male,2010,14,24904,0,-7,9,0,0,154,0,0,0,122,1,0,3,0,0,0,0,0,0
male,2013,12,82931,0,-6,5,0,0,35,0,0,0,74,0,0,0,171,184,194,0,0,0
female,2010,6,11184,0,-6,9,1,0,52,0,0,3,139,0,0,0.5,153,0,0,255,255,255
female,2013,9,11793,0,0,14,0,1,117,0,1,-0.6666666666666666,40,0,0,0,255,0,0,101,176,218
female,2013,21,2785,0,-7,14,0,0,41,1,0,0,31,0,0,2,0,0,0,192,222,237
male,2010,6,4530,0,-5,6,0,0,131,0,0,1,91,1,0,2,146,102,204,198,226,238
female,2015,18,1163,0,-5,15,0,0,79,0,0,0,25,0,0,0,0,0,0,192,222,237
female,2014,8,17807,0,0,15,0,0,74,0,0,-1,78,0,0,0,171,184,194,0,0,0
male,2010,4,25202,0,-6,11,1,0,22,1,0,0,55,0,0,3,93,94,96,255,255,255
male,2009,16,28709,0,3,10,0,0,132,1,0,0.6666666666666666,141,0,1,-0.5,59,148,217,127,189,202
female,2010,16,4462,0,0,12,0,0,34,1,0,0,75,0,0,1.5,133,17,133,0,0,0
female,2011,18,110594,0,-5,12,0,0,144,0,0,2,135,0,0,0.5,137,201,250,255,255,255
male,2013,1,104049,0,3,8,0,0,76,0,0,1,78,0,0,-4,153,153,0,255,255,255
female,2009,10,12248,0,-5,8,0,0,3,0,0,0,100,0,0,2,0,0,0,94,212,220
female,2012,19,16505,0,-10,11,0,0,24,0,0,0,70,0,0,-2.5,0,0,0,192,222,237
male,2013,0,90974,0,-7,6,0,0,37,0,0,0,76,0,0,0,0,0,0,192,222,237
male,2009,11,1077,0,-8,15,0,0,91,0,0,0.5,139,0,0,-2,214,13,13,192,222,237
female,2015,18,9823,0,-7,12,0,0,107,1,0,0,102,1,1,3.5,74,145,60,0,0,0
male,2007,6,25697,0,0,4,0,0,45,0,0,0,119,0,0,-0.3333333333333333,0,0,0,135,188,68
female,2015,10,7862,0,-8,14,0,0,153,1,1,2.6666666666666665,94,1,1,0,171,184,194,0,0,0
female,2011,10,225635,0,-8,13,0,0,151,0,0,2,125,0,0,3,47,194,239,0,0,0
male,2008,6,3578,0,-5,8,0,0,155,1,0,-0.5,135,0,1,2,168,27,27,255,255,255
male,2009,14,73578,0,-5,5,0,0,44,0,0,0,68,0,0,0,89,89,82,255,255,255
female,2010,10,27593,0,0,15,1,0,46,0,0,0,132,0,0,1,245,171,181,0,0,0
female,2012,7,23165,0,-4,15,1,1,44,0,0,0,101,1,0,2,146,102,204,0,0,0
female,2010,5,42807,0,0,11,0,0,25,0,0,1,110,0,1,3,0,0,0,255,255,255
female,2008,11,67227,0,-8,11,1,0,23,0,0,-4,74,0,0,-4,0,0,0,0,0,0
female,2013,14,102114,3,-4,12,0,0,77,0,0,1,94,0,0,4,146,102,204,255,255,255
male,2014,22,310,0,-6,12,0,0,57,0,0,0,136,1,1,2,0,0,0,192,222,237
male,2014,10,17691,0,-8,7,0,0,127,0,0,-2.75,78,0,0,0,153,153,0,0,0,0
male,2014,8,2852,0,0,11,0,0,154,1,0,0,144,0,0,0,0,0,0,192,222,237
male,2013,6,12619,0,-4,9,0,0,119,0,0,1,135,0,0,3,0,0,0,0,0,0
female,2012,4,1159,0,2,15,1,1,76,1,1,0,85,0,0,2,204,116,195,0,0,0
female,2014,16,4062,0,-8,12,0,0,78,0,0,-3,119,0,0,3,0,0,0,255,255,255
male,2009,14,49549,0,0,13,1,1,139,1,1,2,86,1,0,0,0,0,0,255,255,255
male,2013,6,4607,0,-8,12,0,0,86,0,0,-1,125,1,0,0,0,0,0,192,222,237
male,2008,15,16564,1,-8,9,0,0,58,0,1,1,140,0,0,0,153,153,0,255,255,255
female,2012,7,36020,0,1,14,0,0,134,0,0,3,46,0,1,3,146,102,204,0,0,0
male,2009,4,54541,0,5,8,0,0,116,0,0,0,138,0,0,4,0,0,0,0,0,0
female,2010,20,129846,0,-7,11,0,0,28,0,0,0,65,0,0,0,255,73,158,0,0,0
female,2013,18,24709,0,-6,14,0,0,85,1,1,0.5,140,0,0,1,118,158,207,105,105,105
male,2009,3,3187,0,0,11,0,0,88,0,0,3,128,0,0,-2,31,152,199,198,226,238
female,2009,4,63899,0,-5,9,0,0,34,0,0,2,137,0,0,0,153,153,0,238,238,238
male,2010,14,3574,0,0,6,0,0,109,1,0,2.3333333333333335,50,0,0,3,0,0,0,255,255,255
male,2012,18,6811,0,-5,11,0,0,71,1,0,-3.6666666666666665,84,0,0,1,250,195,234,0,0,0
male,2010,16,4253,0,0,7,0,0,118,0,0,0,138,0,0,-2.6,0,0,0,255,255,255
female,2011,13,33642,0,-5,13,0,0,47,0,0,-1,139,0,0,0,146,102,204,255,255,255
female,2013,14,19081,1,0,9,0,0,13,0,0,3,69,0,0,0,119,119,119,255,255,255
male,2013,21,39741,0,-8,11,0,0,64,1,1,-2,140,0,0,0,0,0,0,255,255,255
male,2010,7,91008,0,0,8,0,0,8,0,0,0,53,0,0,0,0,0,0,192,222,237
male,2010,8,17222,0,0,13,1,0,114,0,1,1.5,140,0,0,1,153,153,0,238,238,238
male,2008,13,3533,0,-8,13,1,1,119,1,0,2,33,0,0,3,59,148,217,0,0,0
female,2008,19,18919,0,-5,14,0,0,84,0,0,0,140,0,0,1,31,152,199,198,226,238
female,2014,18,3057,0,-8,10,0,0,100,0,0,3,74,1,1,2,230,184,184,0,0,0
male,2010,14,6000,0,3,8,0,0,18,0,0,2,120,0,0,-2,0,0,0,192,222,237
female,2010,13,4680,0,-7,13,1,0,159,0,0,2,107,1,0,-3,153,153,0,255,255,255
male,2014,13,20898,0,-8,12,0,0,106,0,0,0,110,0,0,2,0,0,0,192,222,237
male,2012,0,299915,0,0,15,1,0,139,1,0,3,89,1,1,-1,0,0,0,255,255,255
male,2013,17,119207,0,7,9,0,0,7,0,0,0,139,1,0,1,0,0,0,192,222,237
female,2009,11,1083,0,-9,14,0,0,159,0,1,0,90,0,0,2.5,255,0,0,255,255,255
male,2011,12,39655,0,1,11,0,0,158,0,0,1,137,1,0,2,0,0,0,192,222,237
female,2014,21,1436,0,-8,11,0,0,20,0,0,0,52,1,1,0,221,46,68,0,0,0
female,2012,9,53981,0,-5,14,0,1,82,0,0,2,85,0,0,-2,137,201,250,255,255,255
female,2012,15,35809,0,-7,10,0,0,114,1,0,3,69,0,1,3,245,171,181,192,222,237
male,2011,19,30790,0,-6,10,0,0,127,0,0,0,136,0,0,-2,84,49,62,192,222,237
male,2008,3,17990,0,-5,8,0,0,26,0,0,0,28,0,0,0,0,0,0,255,255,255
female,2014,17,41398,1,-5,9,0,0,80,0,0,-4,126,0,0,-1,136,37,48,211,210,207
male,2014,19,554183,0,-5,15,0,0,28,0,0,0,84,0,0,-3,0,0,0,192,222,237
female,2009,13,22574,0,-6,14,0,1,16,0,0,0,92,0,0,2,0,0,0,255,255,255
female,2010,20,4859,0,-8,9,0,0,148,0,0,3,139,0,0,-2,0,0,0,255,248,173
female,2013,13,3707,0,-8,10,0,0,158,1,0,0.8,116,0,0,2,59,148,217,0,0,0
female,2009,19,38871,0,1,11,0,0,151,1,0,4,136,1,1,0,100,174,196,255,255,255
female,2013,21,6050,0,-6,13,0,0,88,0,0,2.5,93,0,0,3,0,0,0,192,222,237
female,2009,19,47816,0,-6,10,0,0,57,0,0,-4,106,0,0,-1,255,0,0,255,255,255
female,2009,17,113784,0,-8,10,0,1,55,0,0,0,94,0,0,0,84,0,179,255,255,255
male,2010,21,62,0,-5,10,1,0,131,1,0,1.6666666666666667,63,0,0,0,230,87,5,252,241,124
female,2014,16,27310,0,-4,11,0,0,70,0,0,0.3333333333333333,88,0,0,3,198,222,255,0,0,0
male,2009,5,26021,0,-5,11,0,0,43,0,0,0,78,0,0,-1,153,153,0,255,255,255
male,2009,22,142263,0,-8,12,1,0,121,1,1,0,105,1,1,0,47,194,239,0,0,0
male,2012,13,177813,0,0,9,0,0,24,0,0,0,138,1,0,2,64,80,0,255,255,255
male,2010,22,75522,0,-8,10,0,0,43,0,0,3,77,1,0,3,0,0,0,192,222,237
female,2009,16,5824,0,0,15,0,0,139,1,0,0,49,0,0,3,48,48,71,255,255,255
male,2011,12,4976,1,-8,13,0,0,100,0,0,0,44,0,0,1,0,0,0,192,222,237
male,2007,11,114633,0,-8,9,1,1,107,0,0,2,133,0,0,-5,153,153,0,0,0,0
female,2014,1,22920,0,6,6,0,0,7,0,0,0,72,0,0,1,171,184,194,0,0,0
female,2014,11,1973,0,1,14,0,0,92,0,0,2,65,0,0,0,221,46,68,0,0,0
female,2012,21,34716,0,-8,6,0,0,85,0,0,0,118,0,0,2.5,245,171,181,255,255,255
female,2012,22,19979,0,-6,13,0,0,13,0,0,0,63,1,1,2,191,2,82,0,0,0
female,2009,16,18987,0,-6,8,0,0,46,0,0,3,50,1,0,0,255,0,0,101,176,218
female,2012,11,26515,0,-5,14,0,0,29,1,0,0,136,0,0,0.6666666666666666,255,135,175,255,255,255
male,2015,12,839,0,-8,13,0,0,130,0,0,-2,63,0,0,2,59,148,217,0,0,0
male,2011,21,1577,0,-5,15,1,0,116,0,0,1,126,1,0,0,153,153,0,238,238,238
male,2011,18,469,0,1,8,0,0,3,0,0,0,106,0,0,0.5,0,0,0,192,222,237
male,2009,19,3900,0,-8,8,0,0,14,0,0,0,47,0,0,0,59,148,217,0,0,0
female,2014,21,75680,1,-6,11,0,0,23,0,0,0,78,0,0,2,0,0,0,192,222,237
male,2012,11,515,0,-5,7,0,0,142,0,0,3,43,0,0,0,153,153,0,238,238,238
male,2012,9,2148,0,-10,12,0,0,75,0,0,0.5,137,1,0,0,0,0,0,192,222,237
female,2011,15,8147,0,0,15,0,0,122,0,0,2,140,0,0,-2,0,0,0,0,0,0
male,2010,19,28258,0,-5,8,0,0,61,0,0,0,82,0,0,0,0,0,0,192,222,237
male,2011,9,17787,0,-5,11,1,0,96,0,0,0,121,0,0,0,180,11,67,255,255,255
male,2011,4,24784,0,0,7,0,0,25,0,0,0,67,0,0,0,0,0,0,0,0,0
male,2011,12,51565,0,-6,8,0,0,62,0,0,2,81,1,0,1,0,0,0,255,255,255
female,2012,20,10777,1,-6,15,1,1,111,0,0,0.75,84,1,0,0,230,32,200,192,222,237
male,2012,9,3776,0,2,14,0,0,102,0,0,0,76,1,0,0,146,102,204,192,222,237
female,2010,22,3620,0,-8,9,0,1,94,0,0,0,84,1,0,0,0,0,0,192,222,237
female,2012,13,50520,0,1,10,0,0,22,0,0,0,106,0,0,-1,137,201,250,255,255,255
female,2013,16,188,0,-5,14,1,1,42,0,1,2,96,0,0,0,74,145,60,255,255,255
male,2012,19,6645,0,-5,15,0,0,93,0,0,-2,123,1,0,1.5,153,153,0,238,238,238
female,2013,15,3721,0,-8,14,0,0,49,0,0,0,78,0,0,-1.5,0,0,0,192,222,237
female,2009,18,2979,0,-5,13,1,1,88,0,1,2,136,0,0,2,147,166,68,238,238,238
female,2009,19,4862,0,-5,14,1,1,105,0,0,3,84,1,0,2,195,66,66,191,191,191
male,2009,9,8363,0,0,6,0,0,28,0,0,0,63,1,1,-2,250,116,62,0,0,0
male,2009,21,27891,0,-5,8,0,1,95,1,0,-1,124,0,0,-2,171,184,194,255,255,255
male,2012,4,29596,0,0,11,0,0,137,0,0,-2.5,122,0,0,-2,221,46,68,255,255,255
female,2011,11,22064,0,-5,9,0,1,102,0,0,0,132,1,1,0,255,0,0,101,176,218
male,2014,18,1883,0,-6,15,1,0,113,0,0,-2.5,104,0,0,3,0,0,0,255,255,255
male,2011,19,2039,0,-6,14,0,0,81,1,0,-0.5,65,1,1,2,59,148,217,255,255,255
male,2011,10,7895,0,-5,12,1,0,160,1,1,2,93,1,1,1,120,32,9,0,0,0
male,2010,7,848,0,-6,8,1,0,9,0,0,0,135,0,0,-2,146,102,204,0,0,0
male,2009,6,4636,0,-5,8,1,1,159,1,1,3,133,1,0,0,47,194,239,0,0,0
male,2008,13,2335,0,-5,13,0,0,39,0,0,-2,139,1,0,3,0,0,0,192,222,237
male,2011,12,18843,0,-5,13,0,0,72,0,0,0,121,0,0,0,47,194,239,255,255,255
female,2014,13,23396,0,-5,14,0,0,82,0,0,0,87,0,0,2,204,51,102,219,233,237
female,2014,6,11059,0,0,14,0,0,87,0,0,0,30,0,0,0,245,171,181,0,0,0
female,2010,18,7466,0,-9,12,0,0,29,0,0,0,134,1,1,1,194,11,84,255,255,255
female,2014,2,2267,0,-8,9,0,0,43,0,0,2,77,0,0,-3,0,0,0,192,222,237
male,2011,7,32469,0,-8,9,0,0,11,0,0,0,72,0,0,1,0,0,0,192,222,237
female,2008,8,87336,0,-5,15,0,0,103,0,0,0,128,0,0,0,153,153,0,238,238,238
male,2011,12,2085,0,-5,11,1,0,133,1,1,0,139,0,0,3,47,194,239,0,0,0
male,2013,13,13600,0,1,8,0,0,151,0,0,3,97,0,0,0,0,0,0,0,0,0
male,2013,6,2252,0,-4,12,0,0,64,0,0,0,119,0,0,1,0,0,0,192,222,237
male,2011,9,11864,0,-8,10,0,0,147,0,0,0,140,1,0,2,0,0,0,0,0,0
female,2011,10,106831,0,-5,14,0,0,57,0,0,1,75,0,0,0,0,0,0,255,255,255
female,2010,21,10671,0,-5,10,0,0,58,1,0,0,137,0,0,1,214,82,34,255,255,255
female,2009,10,37520,0,0,8,0,1,98,0,0,2,107,1,1,-2,146,102,204,0,0,0
male,2011,13,39977,0,1,12,0,0,35,0,0,-1,109,0,0,0.6666666666666666,180,11,67,204,51,102
male,2009,22,5390,0,4,11,0,0,78,1,1,0,47,0,0,-1,0,0,0,192,222,237
female,2012,10,10426,0,0,10,0,1,114,0,0,0,67,0,0,0,252,13,176,255,255,255
male,2009,20,164464,0,-5,9,0,0,23,0,0,0,88,0,0,2,0,0,0,255,255,255
female,2011,7,17142,0,-6,8,0,0,26,0,0,0,100,1,0,-2.8,0,0,0,238,238,238
male,2011,10,18259,0,-5,14,1,0,113,1,0,2,99,1,1,-0.5,53,186,227,255,255,255
female,2013,8,16361,0,-5,15,0,0,99,1,0,3,130,0,0,0,0,0,0,255,255,255
male,2011,20,139545,1,-5,11,1,0,112,1,0,-1,83,0,0,-4,74,145,60,0,0,0
female,2013,4,76266,0,0,12,0,0,133,0,0,0,17,0,0,3,250,116,62,255,255,255
female,2011,19,3335,0,10,11,0,0,113,0,0,2,106,0,0,-1.5,0,0,0,189,220,173
female,2012,6,32471,0,2,8,0,0,154,1,1,3,64,0,0,-2,146,102,204,255,255,255
female,2010,12,5988,0,0,11,0,1,149,1,1,3,135,0,0,-1.8,221,46,68,0,0,0
male,2012,19,3187,0,-5,12,0,0,18,0,0,0,93,0,0,-3.6666666666666665,0,0,0,192,222,237
male,2011,22,22221,0,-6,12,0,0,127,1,0,3,128,1,1,0,153,136,0,0,0,0
female,2013,8,22132,0,-3,10,0,0,53,0,0,0,77,1,1,1.3333333333333333,80,80,80,255,255,255
female,2014,6,648,0,-5,10,0,0,61,0,0,0,74,0,0,0,59,148,217,0,0,0
male,2012,11,1472,0,0,10,0,0,129,0,0,0,101,1,0,-2.5,74,145,60,0,0,0
female,2009,18,37964,0,-5,8,0,0,157,1,1,2.75,114,0,0,3,148,212,135,0,0,0
male,2012,10,53890,0,-3,12,0,0,45,0,0,0,68,0,0,3,80,80,80,255,255,255
male,2009,6,1674,0,-5,12,0,0,146,0,0,2,130,1,0,2,0,0,0,192,222,237
female,2013,14,64725,0,-7,15,0,0,124,1,1,2,131,0,0,2,0,0,0,192,222,237
female,2011,16,11664,0,-5,11,0,0,90,0,0,2,42,0,0,0,0,0,0,255,255,255
male,2011,18,38809,0,-4,8,0,0,71,0,1,0,139,0,0,0.6666666666666666,59,148,217,255,255,255
male,2012,7,113936,0,-5,11,0,0,68,0,0,2,111,0,0,0,0,0,0,255,255,255
male,2006,10,43019,0,-8,7,0,0,154,1,1,1,137,0,0,0,250,175,34,255,255,255
male,2009,8,119,0,-8,10,0,0,37,0,0,0,130,0,0,-2,0,0,0,168,199,247
female,2009,15,56215,0,-6,7,0,0,105,0,0,0,129,0,0,0,230,12,154,255,255,255
female,2014,18,157020,0,-5,12,0,0,154,1,0,-0.5,105,0,0,0,0,0,0,0,0,0
female,2014,1,4146,0,1,7,0,0,87,0,0,0,135,0,0,2,245,171,181,0,0,0
female,2015,19,67,0,-8,11,0,0,37,0,0,2,68,0,0,1,0,0,0,192,222,237
female,2012,12,13122,0,-4,14,0,0,27,0,0,0,95,0,0,-1.75,0,0,0,255,255,255
male,2014,21,18112,0,-5,10,0,0,84,0,0,2,105,0,0,-1,146,102,204,0,0,0
female,2012,20,1803,0,-5,10,0,0,49,0,0,0,140,0,0,3.25,0,0,0,192,222,237
male,2011,23,4375,0,-8,7,0,0,16,0,0,-2,131,0,0,-1,0,0,0,0,0,0
female,2012,18,34789,0,-4,10,0,0,16,0,0,0,83,0,0,-0.5,235,23,23,255,255,255
female,2010,12,49696,0,-5,14,0,0,117,1,0,0,42,0,0,0,171,184,194,204,51,102
female,2015,16,155,0,-6,8,0,0,63,0,0,0,128,0,0,0,59,148,217,0,0,0
male,2008,10,76163,0,-8,14,0,0,148,0,0,0,134,0,0,0,0,0,0,192,222,237
male,2013,6,624,0,-4,9,0,0,59,0,0,2,122,0,0,3,153,153,0,238,238,238
male,2014,6,11314,0,-8,10,1,0,48,0,0,0,76,0,0,2,179,0,0,0,0,0
female,2013,11,155935,0,-5,9,0,0,61,0,0,1,28,0,0,0,146,102,204,0,0,0
male,2009,20,9721,0,-7,6,0,0,148,0,0,0,80,1,0,0,47,194,239,0,0,0
female,2015,16,3106,0,-8,7,0,0,59,1,0,1,44,0,0,0,74,145,60,0,0,0
male,2015,20,43,0,-8,10,0,0,98,1,1,3,118,0,1,-2,171,184,194,0,0,0
female,2012,13,55563,0,0,10,0,1,36,1,0,0,22,0,0,0,0,0,0,255,255,255
female,2010,7,490,0,-5,7,0,0,53,0,0,0,108,0,0,2,0,0,0,192,222,237
female,2010,14,15799,0,1,10,0,0,135,0,1,0.6666666666666666,137,1,1,2,0,0,0,192,222,237
male,2012,0,2064,0,1,10,1,0,47,0,0,0,120,1,0,1,0,0,0,192,222,237
male,2013,15,11876,0,0,15,0,0,82,0,0,0,54,1,0,3,153,153,0,238,238,238
male,2011,12,64994,0,1,15,0,0,37,0,0,4,43,0,0,0,55,149,212,255,255,255
female,2012,5,16836,0,9,8,0,0,25,0,0,-2,44,0,0,0,71,39,114,255,255,255
female,2011,12,368,0,0,13,0,0,160,0,0,0,123,0,0,-1,242,14,90,255,255,255
female,2009,20,40554,0,-5,11,0,0,138,0,0,0.3333333333333333,53,0,0,0,0,0,0,0,0,0
male,2013,21,4172,0,0,6,0,0,17,0,0,0,109,0,0,0,171,184,194,255,255,255
female,2012,13,177818,0,0,9,0,0,24,0,0,0,138,1,0,2,64,80,0,255,255,255
male,2009,14,2567,0,0,9,0,0,138,1,0,1,98,0,0,0,0,0,0,192,222,237
female,2010,12,4039,0,-7,11,0,0,138,0,0,-2,137,0,0,0,0,0,0,255,255,255
male,2013,23,17221,0,1,6,0,0,144,0,0,0,111,1,0,0,136,37,48,211,210,207
male,2010,13,21554,0,-5,13,0,0,83,0,0,2,137,0,0,1.8333333333333333,0,0,0,0,0,0
male,2013,8,94779,0,0,15,1,1,155,1,1,2,133,1,1,-2.5,0,0,0,192,222,237
male,2013,20,1339,0,-8,12,1,1,144,0,0,0,137,0,1,-3,208,43,85,130,157,94
male,2010,3,213093,0,-6,13,0,0,117,0,0,-1,113,1,0,0,0,0,0,192,222,237
female,2011,14,8197,0,-8,12,0,0,13,0,0,0,141,0,0,2,153,153,0,238,238,238
female,2014,22,5884,0,-8,9,0,0,113,0,0,1,144,0,0,4,0,0,0,192,222,237
female,2011,14,8549,0,0,14,0,0,42,0,0,2,120,0,0,1.5,137,201,250,255,255,255
female,2013,19,18361,0,-8,11,0,0,32,0,0,0,45,0,0,0,245,171,181,0,0,0
female,2009,1,2859,0,1,13,0,0,97,0,0,0,96,0,0,2,180,11,67,204,51,102
female,2011,14,28524,0,-4,12,0,0,12,0,0,0,39,0,0,0,153,0,0,223,223,223
male,2015,7,109,0,1,7,0,0,152,0,0,0,104,0,0,0,74,145,60,0,0,0
female,2009,19,10711,0,-8,11,0,0,109,0,0,0,124,0,0,0,252,146,194,255,255,255
female,2013,11,22334,0,2,14,0,0,5,0,0,0,73,0,0,0,146,102,204,255,255,255
female,2011,3,61166,0,-3,15,0,0,40,0,0,0,53,0,0,0,171,184,194,255,255,255
male,2011,21,17594,0,7,15,1,0,155,0,0,2,80,0,1,0,255,204,77,255,255,255
female,2009,14,1419,0,-8,15,0,0,146,0,1,2,126,0,0,0,180,11,67,204,51,102
male,2009,16,37382,0,-5,12,1,0,85,0,0,0,87,0,0,1.75,255,0,0,255,255,255
female,2009,16,10272,0,-5,13,0,0,150,0,0,0,139,0,0,-1,247,192,54,255,255,255
male,2014,0,47439,0,5,10,0,0,124,0,0,0,57,0,0,-1,59,148,217,0,0,0
female,2007,18,28886,0,-6,8,0,0,117,0,0,0,79,0,0,0,56,84,48,238,238,238
female,2014,15,7769,0,-6,9,0,0,52,0,0,2,143,0,0,3,0,0,0,192,222,237
female,2013,7,267,0,1,13,1,1,114,1,0,0.5,56,1,1,2,0,0,0,192,222,237
male,2010,14,39603,0,-6,14,0,0,146,0,0,-2.5,133,0,0,1,179,7,30,0,0,0
male,2011,13,2159,0,0,9,0,0,67,0,1,0,51,1,1,0,59,148,217,238,238,238
female,2013,9,54358,0,2,15,1,1,138,1,1,0,116,1,0,-2,0,0,0,192,222,237
female,2009,18,64450,0,-5,14,0,0,157,0,1,-2,112,0,0,1.5,245,171,181,255,255,255
male,2015,3,736,0,-5,8,0,0,147,0,1,0,140,1,1,0,74,145,60,0,0,0
female,2013,19,4344,0,-8,14,0,0,128,1,1,-2,108,0,0,-1,221,46,68,0,0,0
female,2015,11,4285,0,-8,15,0,0,46,0,0,0,126,0,0,2,59,148,217,0,0,0
female,2011,16,5708,0,-8,12,0,1,128,0,0,3,108,0,0,2.75,180,11,67,204,51,102
male,2010,12,5236,0,-7,11,0,0,151,1,1,-0.25,140,1,1,0,0,0,0,192,222,237
female,2015,4,543,0,0,14,0,0,119,1,0,0,75,0,1,0,233,175,253,0,0,0
female,2013,12,1895,0,-5,8,0,0,31,1,0,1,118,0,0,0,245,171,181,0,0,0
female,2011,12,25767,0,-5,9,0,0,85,0,0,-0.5,46,0,0,0,255,0,0,255,255,255
female,2013,10,18885,0,-5,10,1,1,99,0,0,-2,107,1,0,-4,0,0,0,192,222,237
male,2009,5,1516,0,-5,13,0,0,41,0,1,0,104,0,0,-1,0,0,0,192,222,237
male,2015,20,4480,0,-8,10,0,0,49,0,0,0,43,0,0,3,0,0,0,192,222,237
female,2012,12,2890,0,-5,13,0,0,11,0,0,0,104,0,0,0.5,0,0,0,94,212,220
male,2014,15,10544,0,0,14,0,0,156,1,1,1,105,0,0,-0.5,0,0,0,0,0,0
male,2013,15,159,0,1,11,1,1,122,1,1,2.3333333333333335,142,0,1,0,0,0,0,192,222,237
female,2014,11,2451,0,-5,14,0,0,34,0,0,0,67,0,0,-2,171,184,194,0,0,0
female,2011,13,1984,0,-6,13,0,0,134,0,0,2.6666666666666665,140,1,1,-2,59,148,217,0,0,0
male,2012,15,20458,0,-4,7,0,0,40,1,1,0,74,0,0,3,146,102,204,0,0,0
male,2011,10,126214,0,0,8,0,0,149,1,1,0,103,1,0,0,221,46,68,255,255,255
male,2008,21,902,0,-5,13,0,0,91,0,0,0,119,0,0,2.2,0,0,0,192,222,237
male,2009,7,20830,0,-5,12,1,0,104,1,0,0,136,0,0,-2.3333333333333335,153,153,0,238,238,238
male,2012,3,63789,0,1,15,0,0,83,0,0,0,91,0,0,0,136,153,153,255,255,255
male,2008,9,363561,0,1,10,0,0,158,0,0,0,115,1,1,0,221,46,68,255,255,255
female,2013,11,36975,0,-8,10,0,0,97,0,0,0,82,0,0,-2,146,102,204,0,0,0
male,2009,8,9432,0,1,7,0,0,149,0,0,3,113,0,1,-1,0,0,0,192,222,237
female,2008,2,30418,0,-5,12,0,1,44,0,0,0,136,0,0,0,59,148,217,0,0,0
male,2008,13,991,0,-5,14,0,0,115,0,0,-1,130,1,1,1.2,0,0,0,192,222,237
female,2011,10,15991,0,0,13,0,0,16,0,0,0,121,0,0,1,148,212,135,0,0,0
female,2010,18,14053,0,-8,11,0,0,47,0,0,0,52,0,0,-2,0,0,0,255,255,255
male,2014,3,932,0,0,12,1,0,137,0,0,1,85,0,0,3,0,0,0,255,255,255
male,2009,20,48614,0,-5,8,0,0,39,0,0,0,62,0,0,2,0,0,0,192,222,237
male,2009,18,13428,0,-5,13,0,0,57,0,0,0,28,0,0,1,235,14,29,255,255,255
female,2010,17,15235,0,-5,11,0,1,58,0,0,2,87,0,0,0,137,201,250,0,0,0
male,2015,0,826,0,0,14,0,1,157,0,1,-2,140,0,0,2,250,116,62,0,0,0
male,2012,18,38763,0,-5,12,1,0,106,0,0,0,50,0,0,2,0,0,0,0,0,0
female,2014,0,35537,0,0,8,0,0,62,0,0,0,98,0,0,0,221,46,68,255,255,255
female,2011,12,40806,0,-6,13,0,0,70,0,0,0,27,0,0,0,146,102,204,255,255,255
male,2012,15,42322,1,-5,12,1,1,91,1,1,0,101,1,1,-1,221,46,68,255,255,255
female,2013,3,89181,0,1,12,0,0,62,0,0,-1,69,0,0,0,146,102,204,255,255,255
male,2010,9,33664,0,-8,11,0,0,123,1,1,2.5,132,0,0,4,0,0,0,255,255,255
female,2009,12,26517,0,-5,13,0,1,145,1,1,3.5,138,0,0,0,0,0,0,0,0,0
male,2009,0,39161,0,-5,15,1,0,106,0,0,-1,72,1,0,2,0,0,0,255,255,255
male,2011,18,2373,0,-8,8,1,1,115,0,0,0,111,1,0,0,0,0,0,0,0,0
male,2014,0,11203,0,-5,10,0,0,159,1,1,2,140,1,1,2.5,204,0,0,0,0,0
female,2011,11,1159,0,-6,12,0,0,71,0,0,2,139,0,0,1.5,47,194,239,0,0,0
female,2012,19,51484,0,-8,13,0,0,146,0,0,2.5,75,0,0,0,99,50,10,255,255,255
male,2010,4,7100,0,-1,11,0,0,126,1,0,-2,54,0,0,0,0,0,0,192,222,237
male,2009,14,10982,0,0,10,0,0,60,0,0,0,138,0,0,1,206,120,52,240,168,48
male,2014,9,1334,0,8,13,1,1,31,1,1,0,24,0,0,0,74,145,60,255,255,255
female,2013,11,186529,0,-5,11,0,0,24,0,0,0,140,1,0,2,245,171,181,0,0,0
male,2010,13,36926,0,-5,8,0,0,24,0,0,2,135,0,0,-1,0,0,0,192,222,237
female,2011,6,25221,0,3,7,0,0,14,0,0,-2,79,1,0,-3,146,102,204,0,0,0
male,2011,20,219690,0,-8,15,1,1,153,1,1,3,102,0,0,3,0,0,0,192,222,237
male,2009,17,275889,0,-5,13,0,0,157,1,0,2,128,0,0,0,153,153,0,255,255,255
male,2011,20,9731,0,-5,9,0,0,38,0,0,0,106,1,1,0,56,84,48,238,238,238
male,2010,5,9008,0,0,12,0,1,101,1,0,1,123,0,0,0,221,46,68,0,0,0
male,2008,16,20257,0,1,13,0,0,153,0,0,0,66,0,0,0,231,4,22,186,177,190
female,2009,10,81801,0,-6,7,0,0,79,1,0,2,34,0,0,0,156,193,149,174,245,250
female,2011,15,2304,0,-7,10,0,0,38,0,0,2,134,0,0,2.3333333333333335,245,171,181,255,255,255
female,2011,14,65569,0,-5,14,0,0,63,0,0,-3,56,1,0,-4,245,171,181,0,0,0
